time,q,p,pop_lower,pop_upper,mean_energy
44.0,-9.560000001117709,19.999999885008847,1.0,2.55669371054239e-81,0.09000000112535148
46.0,-9.540000001236379,19.999999877610257,0.9999999999999998,5.489040961186965e-81,0.09000000112535145
48.0,-9.520000001362568,19.999999869971088,1.0,1.1765405161538286e-80,0.09000000112535148
50.0,-9.500000001496518,19.999999862083513,1.0,2.5177592092623378e-80,0.09000000112535149
52.0,-9.480000001638487,19.999999853939453,1.0,5.379243284796666e-80,0.09000000112535153
54.0,-9.460000001788728,19.999999845530567,1.0,1.1474392682814509e-79,0.09000000112535153
56.0,-9.440000001947515,19.99999983684824,1.0,2.443661064356889e-79,0.09000000112535148
58.0,-9.420000002115128,19.999999827883588,1.0000000000000004,5.195839909198425e-79,0.09000000112535148
60.0,-9.400000002291845,19.999999818627433,1.0,1.1029976924748047e-78,0.09000000112535152
62.0,-9.380000002477972,19.99999980907029,1.0,2.337748756485865e-78,0.09000000112535153
64.0,-9.36000000267381,19.99999979920237,1.0,4.9468150509861675e-78,0.09000000112535156
66.0,-9.340000002879677,19.999999789013568,1.0,1.0451009982980165e-77,0.09000000112535153
68.0,-9.320000003095894,19.99999977849345,1.0,2.2044268572492337e-77,0.0900000011253515
70.0,-9.300000003322804,19.999999767631248,0.9999999999999998,4.642351548761952e-77,0.0900000011253515
72.0,-9.280000003560751,19.999999756415836,1.0,9.760797299812535e-77,0.09000000112535153
74.0,-9.260000003810095,19.999999744835726,1.0,2.048979078373756e-76,0.09000000112535154
76.0,-9.240000004071206,19.999999732879058,1.0,4.294323219413645e-76,0.09000000112535156
78.0,-9.220000004344467,19.99999972053359,1.0,8.985803524037791e-76,0.09000000112535157
80.0,-9.20000000463027,19.999999707786678,1.0,1.877258573978234e-75,0.09000000112535157
82.0,-9.18000000492903,19.99999969462527,1.0,3.9155814842256156e-75,0.0900000011253516
84.0,-9.160000005241162,19.99999968103588,1.0,8.15405109423525e-75,0.09000000112535159
86.0,-9.140000005567105,19.999999667004598,1.0,1.6953352169764355e-74,0.09000000112535153
88.0,-9.12000000590731,19.999999652517054,1.0,3.5191901337107785e-74,0.09000000112535153
90.0,-9.100000006262233,19.999999637558417,1.0000000000000004,7.293481253031306e-74,0.09000000112535156
92.0,-9.080000006632357,19.99999962211336,1.0,1.5091485873421595e-73,0.0900000011253516
94.0,-9.060000007018175,19.999999606166067,1.0,3.117698556950454e-73,0.09000000112535159
96.0,-9.040000007420195,19.999999589700213,1.0,6.430448007403546e-73,0.09000000112535163
98.0,-9.020000007838952,19.999999572698925,1.0,1.3241992205913768e-72,0.09000000112535164
100.0,-9.000000008274982,19.9999995551448,1.0,2.72251581405468e-72,0.09000000112535167
102.0,-8.980000008728855,19.999999537019857,1.0,5.588464280322704e-72,0.09000000112535167
104.0,-8.960000009201144,19.99999951830553,1.0,1.1453007144627764e-71,0.09000000112535161
106.0,-8.940000009692447,19.99999949898266,1.0000000000000004,2.343427740146328e-71,0.09000000112535157
108.0,-8.920000010203385,19.999999479031466,1.0000000000000004,4.7872772824758305e-71,0.0900000011253516
110.0,-8.900000010734601,19.999999458431507,1.0,9.764063143284697e-71,0.09000000112535161
112.0,-8.880000011286748,19.999999437161687,1.0,1.988280048531778e-70,0.0900000011253516
114.0,-8.860000011860508,19.99999941520022,1.0,4.0423089897142246e-70,0.09000000112535154
116.0,-8.840000012456587,19.99999939252463,1.0,8.205148331222478e-70,0.09000000112535153
118.0,-8.820000013075706,19.999999369111684,1.0000000000000004,1.6628318737003786e-69,0.09000000112535153
120.0,-8.800000013718616,19.99999934493741,1.0,3.3644588296330056e-69,0.09000000112535157
122.0,-8.780000014386092,19.999999319977046,1.0,6.796527339414535e-69,0.09000000112535157
124.0,-8.760000015078932,19.99999929420504,1.0,1.3707677841432418e-68,0.09000000112535163
126.0,-8.740000015797959,19.999999267594987,1.0,2.760232591235592e-68,0.09000000112535163
128.0,-8.720000016544029,19.999999240119642,1.0,5.549226327285691e-68,0.09000000112535163
130.0,-8.700000017318018,19.99999921175086,0.9999999999999998,1.1138434707030942e-67,0.09000000112535159
132.0,-8.680000018120834,19.999999182459597,1.0000000000000004,2.232137039435355e-67,0.09000000112535153
134.0,-8.660000018953419,19.99999915221586,1.0,4.466038973918222e-67,0.09000000112535153
136.0,-8.640000019816735,19.999999120988676,1.0,8.921320173412138e-67,0.09000000112535156
138.0,-8.620000020711782,19.99999908874606,1.0,1.7792652794844656e-66,0.09000000112535156
140.0,-8.600000021639593,19.999999055454992,0.9999999999999998,3.5428865186316e-66,0.09000000112535156
142.0,-8.580000022601233,19.99999902108139,1.0,7.04334136543006e-66,0.09000000112535161
144.0,-8.560000023597803,19.999998985590032,1.0,1.3979936218184652e-65,0.09000000112535159
146.0,-8.540000024630439,19.999998948944587,1.0,2.770362484350702e-65,0.09000000112535154
148.0,-8.520000025700313,19.999998911107525,1.0,5.481166042137956e-65,0.09000000112535156
150.0,-8.500000026808635,19.999998872040095,0.9999999999999998,1.0827152937950482e-64,0.09000000112535153
152.0,-8.480000027956656,19.99999883170229,1.0,2.1353080374440083e-64,0.09000000112535152
154.0,-8.460000029145668,19.9999987900528,1.0,4.204474733533472e-64,0.0900000011253515
156.0,-8.440000030377002,19.999998747048974,1.0,8.265476707693179e-64,0.09000000112535149
158.0,-8.420000031652034,19.99999870264677,1.0,1.6222919432977183e-63,0.0900000011253515
160.0,-8.400000032972187,19.99999865680072,1.0,3.1790331771719326e-63,0.0900000011253515
162.0,-8.380000034338925,19.999998609463873,1.0,6.219651509530965e-63,0.09000000112535153
164.0,-8.36000003575377,19.999998560587745,1.0,1.2149040603395647e-62,0.09000000112535152
166.0,-8.340000037218276,19.999998510122293,1.0,2.3693152751683063e-62,0.09000000112535157
168.0,-8.320000038734069,19.999998458015824,1.0,4.613267761108287e-62,0.09000000112535154
170.0,-8.30000004030281,19.999998404214985,1.0,8.968078602068548e-62,0.09000000112535156
172.0,-8.280000041926224,19.999998348664676,1.0,1.7405843861798218e-61,0.09000000112535152
174.0,-8.260000043606082,19.999998291308014,1.0,3.372839635048058e-61,0.09000000112535157
176.0,-8.240000045344228,19.999998232086256,0.9999999999999998,6.525311256098255e-61,0.09000000112535159
178.0,-8.220000047142552,19.999998170938753,0.9999999999999998,1.2604095937957188e-60,0.09000000112535161
180.0,-8.200000049003009,19.999998107802885,1.0,2.4306761223276742e-60,0.09000000112535161
182.0,-8.180000050927628,19.999998042613996,1.0,4.680016820517794e-60,0.09000000112535161
184.0,-8.160000052918488,19.999997975305327,1.0000000000000004,8.996480772248634e-60,0.09000000112535161
186.0,-8.140000054977746,19.99999790580795,1.0,1.7266440610871501e-59,0.09000000112535164
188.0,-8.120000057107625,19.999997834050685,1.0,3.30855151687861e-59,0.0900000011253516
190.0,-8.100000059310421,19.999997759960056,1.0,6.3296238304916945e-59,0.09000000112535157
192.0,-8.080000061588505,19.999997683460187,1.0000000000000004,1.208990296484354e-58,0.09000000112535156
194.0,-8.060000063944328,19.999997604472735,1.0,2.305539901674113e-58,0.09000000112535159
196.0,-8.040000066380417,19.99999752291681,1.0,4.389624608296171e-58,0.09000000112535163
198.0,-8.02000006889938,19.99999743870889,1.0,8.344244670731592e-58,0.09000000112535164
200.0,-8.000000071503914,19.999997351762733,1.0000000000000004,1.583622214958213e-57,0.09000000112535164
202.0,-7.9800000741967985,19.999997261989304,1.0000000000000004,3.000689411898618e-57,0.0900000011253516
204.0,-7.960000076980908,19.99999716929667,1.0,5.67669301928715e-57,0.09000000112535161
206.0,-7.9400000798592085,19.999997073589903,1.0,1.072197212423081e-56,0.0900000011253516
208.0,-7.920000082834766,19.999996974770994,0.9999999999999998,2.0218961113879718e-56,0.09000000112535164
210.0,-7.900000085910738,19.99999687273874,1.0,3.8066933802582487e-56,0.09000000112535164
212.0,-7.880000089090394,19.999996767388655,1.0000000000000004,7.155530730625429e-56,0.09000000112535168
214.0,-7.8600000923771045,19.99999665861284,0.9999999999999998,1.342890797755492e-55,0.09000000112535166
216.0,-7.840000095774348,19.99999654629991,1.0,2.516195807758528e-55,0.09000000112535166
218.0,-7.820000099285721,19.999996430334846,0.9999999999999998,4.707096033901984e-55,0.09000000112535163
220.0,-7.800000102914935,19.999996310598892,1.0,8.791572639416542e-55,0.09000000112535167
222.0,-7.78000010666582,19.99999618696942,0.9999999999999998,1.6394001175024962e-54,0.09000000112535166
224.0,-7.760000110542337,19.99999605931983,1.0,3.0521666022968135e-54,0.0900000011253517
226.0,-7.740000114548566,19.999995927519393,1.0,5.673308347584786e-54,0.09000000112535171
228.0,-7.720000118688729,19.999995791433133,1.0,1.0528570680605152e-53,0.09000000112535167
230.0,-7.700000122967177,19.999995650921687,1.0,1.950775620112439e-53,0.09000000112535166
232.0,-7.680000127388409,19.999995505841166,1.0,3.6086942945886837e-53,0.0900000011253517
234.0,-7.6600001319570685,19.99999535604299,1.0,6.6649628868255e-53,0.09000000112535173
236.0,-7.640000136677949,19.99999520137375,1.0,1.2289953627604858e-52,0.09000000112535174
238.0,-7.620000141555999,19.999995041675046,1.0,2.2625991352073012e-52,0.09000000112535168
240.0,-7.60000014659633,19.99999487678335,1.0,4.15881738368376e-52,0.09000000112535173
242.0,-7.58000015180422,19.999994706529787,1.0,7.631975071510097e-52,0.09000000112535175
244.0,-7.560000157185116,19.999994530740004,1.0,1.3983274774998196e-51,0.09000000112535177
246.0,-7.540000162744645,19.999994349233976,1.0,2.5579125560453307e-51,0.09000000112535178
248.0,-7.5200001684886155,19.999994161825825,1.0,4.6716182516274416e-51,0.0900000011253518
250.0,-7.5000001744230245,19.99999396832363,1.0,8.51831797122912e-51,0.09000000112535177
252.0,-7.480000180554065,19.999993768529226,1.0,1.550762153708385e-50,0.09000000112535175
254.0,-7.460000186888131,19.999993562238007,1.0,2.8186514970027443e-50,0.09000000112535171
256.0,-7.440000193431824,19.999993349238718,1.0,5.11496199025164e-50,0.0900000011253517
258.0,-7.4200002001919625,19.99999312931322,1.0,9.267194460582558e-50,0.09000000112535164
260.0,-7.400000207175583,19.999992902236304,1.0,1.6763279098432775e-49,0.09000000112535164
262.0,-7.380000214389952,19.999992667775413,1.0,3.027432763111338e-49,0.09000000112535161
264.0,-7.360000221842572,19.999992425690444,1.0,5.4587708738969865e-49,0.09000000112535161
266.0,-7.340000229541194,19.999992175733475,1.0,9.826979498771901e-49,0.09000000112535159
268.0,-7.320000237493815,19.999991917648536,0.9999999999999998,1.766241385745225e-48,0.0900000011253516
270.0,-7.300000245708694,19.99999165117132,1.0,3.1694571363388386e-48,0.09000000112535159
272.0,-7.28000025419436,19.999991376028934,1.0000000000000004,5.678380950154636e-48,0.09000000112535157
274.0,-7.260000262959618,19.999991091939606,1.0,1.0157082511160076e-47,0.09000000112535153
276.0,-7.24000027201356,19.99999079861241,1.0,1.8139204870869978e-47,0.09000000112535153
278.0,-7.220000281365572,19.999990495746946,1.0,3.2342405525597533e-47,0.09000000112535152
280.0,-7.200000291025348,19.99999018303306,1.0,5.757463510382908e-47,0.0900000011253515
282.0,-7.180000301002896,19.99998986015051,1.0,1.023280906230142e-46,0.09000000112535157
284.0,-7.160000311308548,19.999989526768626,1.0,1.8157804842196166e-46,0.09000000112535159
286.0,-7.140000321952973,19.999989182545995,1.0,3.216892968022019e-46,0.09000000112535156
288.0,-7.120000332947187,19.999988827130114,1.0,5.6900314801595205e-46,0.09000000112535157
290.0,-7.100000344302565,19.999988460157002,1.0000000000000004,1.0048413862624685e-45,0.09000000112535157
292.0,-7.080000356030852,19.999988081250844,1.0,1.7716794284712608e-45,0.09000000112535157
294.0,-7.060000368144171,19.99998769002361,1.0,3.118728371429498e-45,0.09000000112535156
296.0,-7.040000380655044,19.999987286074653,1.0,5.481188481700308e-45,0.09000000112535156
298.0,-7.020000393576401,19.99998686899029,1.0,9.617821105920915e-45,0.09000000112535156
300.0,-7.000000406921586,19.9999864383434,1.0,1.684936051545425e-44,0.0900000011253516
302.0,-6.980000420704382,19.999985993692956,1.0,2.947100299005554e-44,0.09000000112535166
304.0,-6.96000043493902,19.999985534583598,1.0,5.146490464704622e-44,0.09000000112535168
306.0,-6.940000449640192,19.999985060545157,0.9999999999999998,8.972886760343583e-44,0.0900000011253517
308.0,-6.920000464823069,19.99998457109218,1.0,1.5619170152079289e-43,0.09000000112535171
310.0,-6.900000480503313,19.99998406572343,1.0,2.7144914376919133e-43,0.09000000112535177
312.0,-6.880000496697099,19.999983543921356,1.0,4.710030757846608e-43,0.09000000112535175
314.0,-6.8600005134211255,19.999983005151595,1.0,8.159503883672023e-43,0.09000000112535175
316.0,-6.840000530692635,19.999982448862404,1.0,1.4112647789609346e-42,0.09000000112535177
318.0,-6.820000548529428,19.999981874484092,1.0,2.437013795546938e-42,0.0900000011253518
320.0,-6.80000056694989,19.999981281428447,1.0,4.201575805696649e-42,0.09000000112535181
322.0,-6.780000585972998,19.999980669088124,1.0000000000000004,7.232211972755425e-42,0.09000000112535178
324.0,-6.760000605618352,19.999980036836043,1.0,1.2428960639057966e-41,0.09000000112535175
326.0,-6.74000062590618,19.999979384024723,1.0,2.1325695191396457e-41,0.09000000112535174
328.0,-6.720000646857377,19.999978709985633,1.0,3.653223957227436e-41,0.09000000112535177
330.0,-6.700000668493514,19.999978014028496,1.0,6.248188264767534e-41,0.09000000112535177
332.0,-6.680000690836864,19.99997729544059,1.0,1.066931709521486e-40,0.09000000112535173
334.0,-6.660000713910422,19.999976553486025,1.0,1.818962895808688e-40,0.0900000011253517
336.0,-6.640000737737933,19.999975787404985,1.0000000000000004,3.0961055288258685e-40,0.09000000112535173
338.0,-6.620000762343914,19.999974996412927,1.0,5.2615337732131485e-40,0.09000000112535174
340.0,-6.60000078775368,19.999974179699816,1.0,8.927166980013779e-40,0.09000000112535177
342.0,-6.580000813993367,19.999973336429264,1.0,1.5122362265793185e-39,0.09000000112535175
344.0,-6.560000841089963,19.99997246573769,1.0,2.557586295539777e-39,0.09000000112535171
346.0,-6.54000086907133,19.999971566733443,1.0,4.318626338056577e-39,0.0900000011253517
348.0,-6.520000897966239,19.999970638495864,1.0,7.280574188040678e-39,0.09000000112535173
350.0,-6.500000927804399,19.999969680074354,1.0,1.2254350532983984e-38,0.09000000112535168
352.0,-6.480000958616479,19.99996869048742,1.0,2.0593000334828124e-38,0.09000000112535168
354.0,-6.46000099043415,19.999967668721638,1.0,3.4550442124754674e-38,0.09000000112535167
356.0,-6.44000102329011,19.99996661373063,1.0,5.787516498096424e-38,0.09000000112535164
358.0,-6.420001057218122,19.99996552443401,0.9999999999999998,9.679112108188743e-38,0.09000000112535159
360.0,-6.4000010922530475,19.999964399716248,1.0,1.6161565932573342e-37,0.09000000112535161
362.0,-6.38000112843088,19.99996323842554,1.0,2.6942382130162598e-37,0.09000000112535168
364.0,-6.360001165788785,19.99996203937262,1.0,4.484284671065778e-37,0.0900000011253517
366.0,-6.340001204365132,19.999960801329564,0.9999999999999998,7.451693483301738e-37,0.0900000011253517
368.0,-6.320001244199545,19.999959523028522,1.0,1.2362929978710025e-36,0.09000000112535175
370.0,-6.300001285332931,19.999958203160407,1.0000000000000004,2.0478231610066444e-36,0.09000000112535182
372.0,-6.280001327807531,19.99995684037356,1.0,3.38663272219855e-36,0.09000000112535184
374.0,-6.260001371666955,19.999955433272383,1.0,5.591757811511762e-36,0.09000000112535189
376.0,-6.240001416956236,19.99995398041589,1.0,9.217925707109636e-36,0.09000000112535193
378.0,-6.22000146372187,19.99995248031623,1.0,1.5171294752017945e-35,0.09000000112535192
380.0,-6.200001512011863,19.999950931437198,1.0,2.4929678334170275e-35,0.09000000112535196
382.0,-6.180001561875783,19.999949332192603,1.0,4.0899244376495784e-35,0.09000000112535195
384.0,-6.16000161336481,19.999947680944697,1.0,6.699130975256448e-35,0.09000000112535193
386.0,-6.140001666531789,19.99994597600247,1.0,1.09553491268624e-34,0.09000000112535189
388.0,-6.120001721431283,19.99994421561993,1.0,1.7887042502379513e-34,0.09000000112535192
390.0,-6.100001778119629,19.9999423979943,1.0,2.9157844318405925e-34,0.09000000112535188
392.0,-6.080001836654995,19.999940521264193,1.0,4.745443837558719e-34,0.09000000112535185
394.0,-6.060001897097441,19.999938583507692,1.0,7.710859822341122e-34,0.09000000112535184
396.0,-6.040001959508982,19.999936582740382,1.0,1.2509308906422917e-33,0.09000000112535186
398.0,-6.020002023953645,19.999934516913324,1.0,2.026134908116916e-33,0.0900000011253519
400.0,-6.000002090497545,19.999932383910938,1.0,3.276483063375986e-33,0.09000000112535188
402.0,-5.980002159208941,19.999930181548876,1.0,5.2899554648330464e-33,0.09000000112535186
404.0,-5.9600022301583175,19.999927907571752,1.0,8.527085506376794e-33,0.09000000112535189
406.0,-5.940002303418445,19.99992555965083,1.0,1.3723147374633135e-32,0.09000000112535185
408.0,-5.9200023790644645,19.99992313538167,1.0,2.2050139295881364e-32,0.09000000112535189
410.0,-5.900002457173958,19.999920632281633,0.9999999999999998,3.537312603301256e-32,0.09000000112535189
412.0,-5.880002537827032,19.999918047787357,1.0,5.665523339129688e-32,0.09000000112535193
414.0,-5.860002621106396,19.999915379252123,0.9999999999999998,9.059643431757325e-32,0.09000000112535195
416.0,-5.84000270709745,19.99991262394315,1.0000000000000004,1.4463941315920558e-31,0.0900000011253519
418.0,-5.8200027958883735,19.999909779038802,0.9999999999999998,2.3055081617901444e-31,0.09000000112535192
420.0,-5.800002887570209,19.999906841625688,1.0,3.6690289367828044e-31,0.0900000011253519
422.0,-5.780002982236961,19.99990380869568,0.9999999999999998,5.829617535443016e-31,0.09000000112535196
424.0,-5.760003079985691,19.99990067714284,1.0,9.247693657213838e-31,0.09000000112535199
426.0,-5.740003180916616,19.999897443760226,1.0,1.4646411956723349e-30,0.09000000112535204
428.0,-5.720003285133215,19.99989410523662,1.0,2.3159729754749174e-30,0.09000000112535206
430.0,-5.700003392742328,19.999890658153138,1.0,3.656285951534874e-30,0.09000000112535203
432.0,-5.68000350385427,19.999887098979723,0.9999999999999998,5.7630347333065126e-30,0.09000000112535203
434.0,-5.660003618582946,19.999883424071534,1.0,9.069153023232343e-30,0.09000000112535203
436.0,-5.640003737045961,19.999879629665205,1.0,1.4249073429016377e-29,0.09000000112535204
438.0,-5.620003859364745,19.999875711875003,1.0,2.2351718211593596e-29,0.09000000112535203
440.0,-5.600003985664675,19.999871666688843,1.0,3.500576634044345e-29,0.09000000112535206
442.0,-5.5800041160752105,19.99986748996418,1.0,5.473594804993312e-29,0.0900000011253521
444.0,-5.560004250730016,19.999863177423762,1.0000000000000004,8.544960727638257e-29,0.0900000011253521
446.0,-5.5400043897671045,19.999858724651258,1.0,1.3318394075079908e-28,0.09000000112535204
448.0,-5.520004533328977,19.99985412708674,0.9999999999999998,2.072516546588397e-28,0.09000000112535197
450.0,-5.500004681562764,19.999849380022003,1.0,3.2199453429507326e-28,0.09000000112535195
452.0,-5.480004834620386,19.999844478595747,1.0,4.994630130177151e-28,0.09000000112535195
454.0,-5.460004992658699,19.9998394177886,1.0,7.735038812412695e-28,0.09000000112535196
456.0,-5.4400051558396605,19.99983419241797,1.0000000000000004,1.1959856949485434e-27,0.09000000112535197
458.0,-5.420005324330499,19.999828797132757,1.0,1.8462639436100807e-27,0.09000000112535199
460.0,-5.400005498303876,19.999823226407848,1.0,2.845547885131497e-27,0.09000000112535196
462.0,-5.380005677938065,19.999817474538492,0.9999999999999998,4.378670921253513e-27,0.09000000112535195
464.0,-5.360005863417142,19.99981153563443,1.0,6.727024446622014e-27,0.09000000112535192
466.0,-5.340006054931168,19.999805403613873,1.0,1.0318296103162035e-26,0.09000000112535195
468.0,-5.32000625267638,19.999799072197273,1.0,1.5801460889183686e-26,0.0900000011253519
470.0,-5.300006456855399,19.999792534900905,1.0,2.415965671849302e-26,0.09000000112535189
472.0,-5.280006667677434,19.99978578503021,1.0,3.687979801538683e-26,0.09000000112535189
474.0,-5.260006885358498,19.999778815672947,1.0,5.620701942149608e-26,0.09000000112535189
476.0,-5.240007110121627,19.99977161969212,1.0,8.552573528239513e-26,0.09000000112535189
478.0,-5.220007342197109,19.99976418971866,1.0,1.2992936237781136e-25,0.09000000112535186
480.0,-5.20000758182272,19.9997565181439,1.0,1.9707068166154082e-25,0.09000000112535188
482.0,-5.180007829243969,19.999748597111747,1.0,2.98428944299762e-25,0.09000000112535184
484.0,-5.160008084714349,19.999740418510683,1.0,4.511947832232688e-25,0.09000000112535184
486.0,-5.140008348495593,19.999731973965424,1.0,6.810694357407053e-25,0.09000000112535186
488.0,-5.120008620857946,19.999723254828357,1.0,1.026414781035274e-24,0.09000000112535182
490.0,-5.1000089020804396,19.999714252170694,1.0,1.544395687840101e-24,0.09000000112535185
492.0,-5.08000919245118,19.999704956773314,1.0,2.3200558000319123e-24,0.09000000112535186
494.0,-5.060009492267642,19.99969535911733,1.0,3.479705088904939e-24,0.09000000112535184
496.0,-5.0400098018369714,19.99968544937434,1.0,5.210634314205004e-24,0.09000000112535178
498.0,-5.020010121476302,19.99967521739638,1.0,7.790097472240948e-24,0.0900000011253517
500.0,-5.00001045151308,19.99966465270552,1.0,1.1627847272433542e-23,0.09000000112535167
502.0,-4.980010792285397,19.999653744483126,1.0,1.732845597167611e-23,0.09000000112535168
504.0,-4.960011144142342,19.999642481558794,1.0000000000000004,2.5782470390849185e-23,0.0900000011253517
506.0,-4.940011507444352,19.999630852398912,1.0,3.8299516458542087e-23,0.09000000112535171
508.0,-4.920011882563586,19.99961884509485,1.0,5.680232962405302e-23,0.09000000112535167
510.0,-4.900012269884305,19.999606447350782,1.0,8.410911993200237e-23,0.09000000112535167
512.0,-4.88001266980326,19.999593646471066,1.0,1.2434379124716166e-22,0.09000000112535166
514.0,-4.860013082730107,19.999580429347276,0.9999999999999998,1.8353089679647734e-22,0.09000000112535171
516.0,-4.84001350908782,19.99956678244475,1.0,2.7045706144768845e-22,0.0900000011253517
518.0,-4.82001394931313,19.999552691788768,1.0000000000000004,3.9791609929423293e-22,0.0900000011253517
520.0,-4.800014403856965,19.99953814295022,1.0,5.845056778450591e-22,0.09000000112535173
522.0,-4.780014873184917,19.999523121030844,1.0,8.572154434825541e-22,0.09000000112535174
524.0,-4.760015357777718,19.999507610647964,1.0,1.2551489256571443e-21,0.09000000112535181
526.0,-4.74001585813173,19.999491595918737,1.0,1.834866794157068e-21,0.0900000011253518
528.0,-4.720016374759455,19.999475060443917,1.0,2.678044721949096e-21,0.09000000112535174
530.0,-4.700016908190061,19.999457987291052,1.0,3.902429819766827e-21,0.09000000112535171
532.0,-4.680017458969919,19.999440358977147,1.0,5.677489782219646e-21,0.09000000112535177
534.0,-4.66001802766317,19.99942215745074,1.0,8.24672657403419e-21,0.09000000112535173
536.0,-4.640018614852296,19.99940336407348,0.9999999999999998,1.1959438648404913e-20,0.09000000112535166
538.0,-4.620019221138715,19.999383959601,1.0,1.731585545369615e-20,0.0900000011253516
540.0,-4.6000198471434075,19.999363924163244,1.0,2.5031164628269868e-20,0.0900000011253516
542.0,-4.580020493507541,19.999343237244094,1.0,3.6126184936216677e-20,0.09000000112535163
544.0,-4.560021160893133,19.999321877660385,1.0,5.2055554401550034e-20,0.09000000112535161
546.0,-4.540021849983725,19.999299823540234,1.0,7.488864524893839e-20,0.09000000112535163
548.0,-4.520022561485084,19.99927705230063,1.0,1.0756445637350687e-19,0.09000000112535166
550.0,-4.500023296125927,19.999253540624323,1.0,1.542501181921799e-19,0.09000000112535167
552.0,-4.480024054658664,19.99922926443595,1.0,2.2084426344277885e-19,0.09000000112535164
554.0,-4.460024837860169,19.999204198877415,1.0,3.156825895869883e-19,0.09000000112535167
556.0,-4.440025646532577,19.999178318282397,1.0,4.505251306460334e-19,0.09000000112535161
558.0,-4.420026481504107,19.999151596150135,1.0,6.419353434725842e-19,0.09000000112535161
560.0,-4.400027343629902,19.99912400511826,1.0,9.132031948303262e-19,0.09000000112535166
562.0,-4.380028233792913,19.999095516934794,1.0000000000000004,1.2970222253123939e-18,0.09000000112535166
564.0,-4.360029152904796,19.99906610242924,1.0,1.839209783252544e-18,0.09000000112535161
566.0,-4.340030101906856,19.99903573148274,1.0,2.603868013336132e-18,0.0900000011253516
568.0,-4.320031081771,19.999004372997213,1.0,3.680531224269477e-18,0.09000000112535161
570.0,-4.300032093500733,19.998971994863563,1.0,5.194047080549265e-18,0.0900000011253517
572.0,-4.280033138132193,19.99893856392877,0.9999999999999998,7.318213699100501e-18,0.09000000112535173
574.0,-4.260034216735208,19.998904045962007,1.0,1.0294567767644283e-17,0.0900000011253517
576.0,-4.2400353304143845,19.99886840561959,1.0,1.445822456322194e-17,0.09000000112535175
578.0,-4.220036480310246,19.998831606408782,1.0,2.0273355197529138e-17,0.09000000112535175
580.0,-4.200037667600402,19.998793610650484,1.0,2.8381810973006696e-17,0.09000000112535177
582.0,-4.180038893500747,19.998754379440655,1.0,3.966965132498558e-17,0.09000000112535178
584.0,-4.160040159266712,19.998713872610494,1.0,5.535800950863582e-17,0.09000000112535181
586.0,-4.1400414661945435,19.99867204868535,1.0000000000000004,7.712698385837313e-17,0.09000000112535181
588.0,-4.120042815622632,19.998628864842267,1.0,1.0728426422779007e-16,0.09000000112535185
590.0,-4.1000442089328875,19.99858427686617,1.0,1.4899424736462474e-16,0.09000000112535184
592.0,-4.080045647552145,19.998538239104626,1.0,2.065887972974884e-16,0.09000000112535185
594.0,-4.060047132953636,19.99849070442112,0.9999999999999998,2.8598800995591663e-16,0.09000000112535185
596.0,-4.040048666658484,19.998441624146835,0.9999999999999996,3.9526892752848834e-16,0.09000000112535189
598.0,-4.020050250237272,19.99839094803085,0.9999999999999996,5.454328820140483e-16,0.0900000011253519
600.0,-4.000051885311646,19.998338624188715,0.9999999999999993,7.514390307914739e-16,0.09000000112535186
602.0,-3.9800535735559746,19.998284599049413,0.9999999999999993,1.0335939897782368e-15,0.09000000112535193
604.0,-3.960055316699064,19.99822881730048,0.9999999999999989,1.419416981399354e-15,0.09000000112535193
606.0,-3.940057116525926,19.998171221831477,0.9999999999999982,1.946138821638691e-15,0.09000000112535199
608.0,-3.920058974879609,19.998111753675538,0.9999999999999973,2.6640442668016473e-15,0.09000000112535196
610.0,-3.9000608936630776,19.998050351949065,0.9999999999999962,3.640934480026454e-15,0.09000000112535199
612.0,-3.8800628748411663,19.99798695378943,0.9999999999999949,4.96807451916273e-15,0.09000000112535204
614.0,-3.8600649204425874,19.997921494290683,0.9999999999999933,6.768106068515626e-15,0.0900000011253522
616.0,-3.8400670325620117,19.997853906437143,0.9999999999999911,9.205556229396808e-15,0.0900000011253523
618.0,-3.820069213362205,19.997784121034886,0.9999999999999878,1.2500769459183902e-14,0.09000000112535239
620.0,-3.8000714650762473,19.997712066640958,0.9999999999999831,1.6948345071419103e-14,0.0900000011253526
622.0,-3.7800737900098156,19.99763766949028,0.9999999999999769,2.294149420416672e-14,0.0900000011253528
624.0,-3.7600761905435456,19.997560853420268,0.9999999999999694,3.100415972302078e-14,0.09000000112535311
626.0,-3.7400786691354657,19.997481539792886,0.9999999999999583,4.1833298079593026e-14,0.09000000112535353
628.0,-3.7200812283235143,19.997399647414266,0.9999999999999436,5.6354439255184673e-14,0.09000000112535411
630.0,-3.7000838707281356,19.997315092451664,0.9999999999999245,7.579456475774062e-14,0.09000000112535486
632.0,-3.6800865990549605,19.99722778834776,0.9999999999998983,1.017775314772661e-13,0.09000000112535599
634.0,-3.6600894160975783,19.99713764573212,0.9999999999998637,1.3644879348634817e-13,0.09000000112535737
636.0,-3.640092324740392,19.99704457232987,0.9999999999998175,1.8263812604524796e-13,0.09000000112535922
638.0,-3.6200953279615713,19.996948472867327,0.999999999999756,2.440715513177055e-13,0.09000000112536168
640.0,-3.6000984288360995,19.996849248974613,0.9999999999996747,3.2564684838743854e-13,0.09000000112536494
