time,pmatrix_pop0,pmatrix_pop1,fssh_pop0,fssh_pop1,ehrenfest_pop0,ehrenfest_pop1,dvr_pop0,dvr_pop1
1395.0,4.198256525435032e-10,0.9999999995801745,0.0,1.0,4.5316690741474614e-10,0.9999999995468335,0.0021541138977719957,0.9978458861022167
1400.0,5.666176856370378e-10,0.9999999994333824,0.0,1.0,6.115295232594967e-10,0.9999999993884707,0.0023000744233347206,0.9976999255766538
1405.0,7.628152313065652e-10,0.9999999992371847,0.0,1.0,8.23152032802429e-10,0.9999999991768486,0.0024546961460248976,0.9975453038539637
1410.0,1.0243701870297208e-09,0.9999999989756299,0.0,1.0,1.1052135291455242e-09,0.9999999988947874,0.0026184014137678423,0.997381598586221
1415.0,1.3721548871300393e-09,0.9999999986278453,0.0,1.0,1.4801849461310185e-09,0.9999999985198161,0.0027916268199340375,0.9972083731800545
1420.0,1.8334044636043656e-09,0.9999999981665955,0.0,1.0,1.97737748782647e-09,0.9999999980226242,0.0029748232653384406,0.9970251767346503
1425.0,2.4435582968708507e-09,0.9999999975564419,0.0,1.0,2.634918443952132e-09,0.9999999973650826,0.0031684559896126875,0.9968315440103755
1430.0,3.2486038334681657e-09,0.9999999967513962,0.0,1.0,3.5022646135146287e-09,0.9999999964977354,0.0033730045700507225,0.9966269954299379
1435.0,4.3080507179904116e-09,0.9999999956919492,0.0,1.0,4.643389759033057e-09,0.9999999953566105,0.0035889628860342228,0.9964110371139544
1440.0,5.698693187437375e-09,0.9999999943013068,0.0,1.0,6.140814332790868e-09,0.9999999938591864,0.0038168390471589562,0.9961831609528294
1445.0,7.519355013521122e-09,0.9999999924806451,0.0,1.0,8.100684201453698e-09,0.9999999918993169,0.00405715528320611,0.9959428447167828
1450.0,9.896855111909508e-09,0.9999999901031449,0.0,1.0,1.0659151449102966e-08,0.9999999893408497,0.004310447794135222,0.9956895522058535
1455.0,1.2993484595263142e-08,0.9999999870065155,0.0,1.0,1.3990365934106659e-08,0.9999999860096349,0.004577266558317871,0.9954227334416703
1460.0,1.7016349040668894e-08,0.9999999829836511,0.0,1.0,1.8316452667872256e-08,0.9999999816835486,0.004858175097281231,0.9951418249027075
1465.0,2.2229004779230403e-08,0.9999999777709951,0.0,1.0,2.3919929022679842e-08,0.9999999760800723,0.005153750195295013,0.9948462498046932
1470.0,2.8965907010709414e-08,0.999999971034093,0.0,1.0,3.115910921260983e-08,0.9999999688408925,0.005464581572205326,0.9945354184277831
1475.0,3.765029262864432e-08,0.9999999623497074,0.0,1.0,4.048715358333243e-08,0.9999999595128473,0.005791271508002592,0.9942087284919857
1480.0,4.881624415919039e-08,0.9999999511837558,0.0,1.0,5.247554935576591e-08,0.9999999475244521,0.006134434417704856,0.9938655655822835
1485.0,6.31358257344621e-08,0.9999999368641743,0.0,1.0,6.784296015571021e-08,0.9999999321570412,0.006494696375240743,0.9935053036247476
1490.0,8.145235031047308e-08,0.9999999185476496,0.0,1.0,8.749055666910502e-08,0.9999999125094453,0.006872694585133035,0.9931273054148552
1495.0,1.0482103236305806e-07,0.9999998951789676,0.0,1.0,1.1254514298981208e-07,0.9999998874548588,0.007269076800908801,0.9927309231990793
1500.0,1.3455850517691057e-07,0.9999998654414948,0.0,1.0,1.4441162569251524e-07,0.9999998555883767,0.0076845006892999985,0.9923154993106881
1505.0,1.723029398299374e-07,0.9999998276970602,0.0,1.0,1.8483663845485816e-07,0.9999998151633633,0.008119633139445,0.9918803668605433
1510.0,2.200867973828403e-07,0.9999997799132027,0.0,1.0,2.3598543726012266e-07,0.9999997640145641,0.008575149516461373,0.9914248504835269
1515.0,2.8042457992636913e-07,0.9999997195754201,0.0,1.0,3.0053452284343533e-07,0.9999996994654786,0.00905173285892676,0.9909482671410613
1520.0,3.5641832324209e-07,0.9999996435816769,0.0,1.0,3.8178283092642806e-07,0.9999996182171704,0.009550073019984654,0.9904499269800034
1525.0,4.518839969288006e-07,0.999999548116003,0.0,1.0,4.837847594380036e-07,0.9999995162152421,0.010070865751979775,0.9899291342480084
1530.0,5.715024496481516e-07,0.9999994284975504,0.0,1.0,6.115087774148232e-07,0.999999388491224,0.010614811734723579,0.9893851882652644
1535.0,7.209990598955944e-07,0.9999992790009401,0.0,1.0,7.710258840748233e-07,0.9999992289741169,0.011182615547697897,0.9888173844522904
1540.0,9.073568280191622e-07,0.999999092643172,0.0,1.0,9.697327593245391e-07,0.9999990302672429,0.011774984586717396,0.9882250154132706
1545.0,1.1390682738808084e-06,0.9999988609317262,0.0,1.0,1.2166150683603585e-06,0.9999987833849326,0.012392627925792335,0.9876073720741955
1550.0,1.426432186348702e-06,0.9999985735678137,0.0,1.0,1.5225570514985951e-06,0.9999984774429491,0.013036255125162384,0.986963744874826
1555.0,1.7819020042408048e-06,0.9999982180979957,0.0,1.0,1.9007042429085862e-06,0.999998099295758,0.013706574986702361,0.9862934250132858
1560.0,2.2204933904433223e-06,0.9999977795066095,0.0,1.0,2.366886913818878e-06,0.9999976331130869,0.01440429425814388,0.9855957057418443
1565.0,2.76025938700792e-06,0.999997239740613,0.0,1.0,2.9401126203676704e-06,0.9999970598873803,0.015130116287793966,0.9848698837121941
1570.0,3.422842402420833e-06,0.9999965771575976,0.0,1.0,3.6431370447389236e-06,0.9999963568629562,0.015884739631681577,0.9841152603683067
1575.0,4.234113174050586e-06,0.999995765886826,0.0,1.0,4.503123139313667e-06,0.9999954968768617,0.01666885661530608,0.9833311433846819
1580.0,5.224907757686222e-06,0.9999947750922423,0.0,1.0,5.55239940339685e-06,0.9999944476005972,0.01748315185241494,0.9825168481475729
1585.0,6.4318745080820195e-06,0.999993568125492,0.0,1.0,6.8293289239764265e-06,0.999993170671077,0.01832830072347996,0.981671699276508
1590.0,7.898443912690852e-06,0.9999921015560873,0.0,1.0,8.379301576316183e-06,0.9999916206984251,0.01920496781679204,0.980795032183196
1595.0,9.675935005470087e-06,0.9999903240649947,0.0,1.0,1.025586248433462e-05,0.9999897441375176,0.020113805335337433,0.9798861946646503
1600.0,1.1824812895864358e-05,0.9999881751871041,0.0,1.0,1.252199045898436e-05,0.9999874780095437,0.021055451472855907,0.9789445485271319
1605.0,1.4416112673757933e-05,0.9999855838873263,0.0,1.0,1.525154063651763e-05,0.9999847484593656,0.022030528762719565,0.9779694712372682
1610.0,1.753304556517797e-05,0.9999824669544348,0.0,1.0,1.8530865896013827e-05,0.9999814691341068,0.023039642403495153,0.9769603575964929
1615.0,2.127280368362556e-05,0.9999787271963164,0.0,1.0,2.2460631812582123e-05,0.9999775393681903,0.024083378565276616,0.9759166214347114
1620.0,2.5748580013056875e-05,0.999974251419987,0.0,1.0,2.7157839862571414e-05,0.9999728421601398,0.025162302681083458,0.9748376973189041
1625.0,3.109182033306294e-05,0.9999689081796669,0.0,1.0,3.275807330124601e-05,0.9999672419267007,0.02627695772782184,0.9737230422721659
1630.0,3.745472361475105e-05,0.9999625452763854,0.0,1.0,3.9417979541508235e-05,0.9999605820204612,0.02742786250149418,0.9725721374984935
1635.0,4.501300693541004e-05,0.9999549869930646,0.0,1.0,4.731800193318417e-05,0.99995268199807,0.02861550989152108,0.9713844901084664
1640.0,5.396895013811011e-05,0.9999460310498618,0.0,1.0,5.666537253464617e-05,0.9999433346274689,0.029840365159196795,0.9701596348407909
1645.0,6.455473425511853e-05,0.9999354452657448,0.0,1.0,6.769737574108085e-05,0.9999323026242627,0.031102864225451554,0.9688971357745361
1650.0,7.703608607764531e-05,0.9999229639139224,0.0,1.0,8.068489044680821e-05,0.9999193151095579,0.03240341197321896,0.9675965880267685
1655.0,9.171623914618396e-05,0.9999082837608539,0.0,1.0,9.593621573531786e-05,0.9999040637842703,0.03374238056982169,0.9662576194301661
1660.0,0.00010894021881487712,0.9998910597811851,0.0,1.0,0.00011380118187619557,0.9998861988181293,0.03512010781488151,0.9648798921851064
1665.0,0.0001290994558726158,0.9998709005441274,0.0,1.0,0.00013467554463381405,0.9998653244553712,0.03653689551933261,0.963463104480655
1670.0,0.00015263672945073402,0.9998473632705492,0.0,1.0,0.00015900565653596737,0.999840994343469,0.03799300792117098,0.9620069920788171
1675.0,0.00018005143558704064,0.999819948564413,0.0,1.0,0.00018729340379748603,0.9998127065962076,0.03948867014360505,0.960511329856383
1680.0,0.00021190517283304792,0.9997880948271669,0.0,1.0,0.00022010139204116356,0.9997798986079633,0.041024066701279324,0.9589759332987082
1685.0,0.0002488276306829983,0.999751172369317,0.0,1.0,0.0002580583578170734,0.9997419416421878,0.04259934006023298,0.9574006599397544
1690.0,0.00029152276038396944,0.999708477239616,0.0,1.0,0.0003018647762205332,0.9996981352237843,0.04421458925721744,0.9557854107427701
1695.0,0.00034077520089224915,0.9996592247991078,0.0,1.0,0.0003522986277004667,0.9996477013723046,0.0458698685839348,0.9541301314160527
1700.0,0.00039745692543686887,0.9996025430745632,0.0,1.0,0.00041022127951453934,0.9995897787204904,0.0475651863416755,0.9524348136583122
1705.0,0.00046253406643717733,0.999537465933563,0.0,1.0,0.00047658342934244,0.9995234165706625,0.049300503671729834,0.9506994963282576
1710.0,0.0005370738685433464,0.9994629261314567,0.0,1.0,0.0005524310504767074,0.9994475689495275,0.051075733466804905,0.9489242665331826
1715.0,0.0006222517115286839,0.9993777482884715,0.0,1.0,0.000638911269990335,0.999361088730013,0.052890739368528436,0.9471092606314591
1720.0,0.0007193581369314883,0.9992806418630684,0.0,1.0,0.0007372781036192838,0.9992627218963847,0.05474533485594299,0.9452546651440443
1725.0,0.0008298058050762467,0.9991701941949238,0.0,1.0,0.0008488979641657236,0.9991511020358378,0.05663928242967636,0.9433607175703113
1730.0,0.0009551363028528217,0.9990448636971472,0.0,1.0,0.0009752548544917469,0.9990247451455119,0.058572292896259634,0.9414277071037279
1735.0,0.0010970267179675542,0.9989029732820324,0.0,1.0,0.0011179551522144684,0.998882044847789,0.06054402475680524,0.9394559752431826
1740.0,0.0012572958930046568,0.9987427041069955,0.0,1.0,0.0012787318917424038,0.9987212681082606,0.06255408370398502,0.9374459162960024
1745.0,0.0014379102734018688,0.9985620897265981,0.0,1.0,0.0014594484511643033,0.9985405515488376,0.06460202223095678,0.935397977769031
1750.0,0.0016409892683662414,0.9983590107316338,0.0,1.0,0.0016621015577252124,0.9983378984422768,0.06668733935557296,0.9333126606444146
1755.0,0.0018688100540224539,0.9981311899459775,0.0,1.0,0.001888823537373167,0.9981111764626289,0.06880948046286561,0.9311905195371218
1760.0,0.0021238117650630444,0.9978761882349368,0.0,1.0,0.0021418837524689012,0.9978581162475336,0.0709678372684624,0.9290321627315253
1765.0,0.002408599046396911,0.997591400953603,0.0,1.0,0.0024236891987094063,0.9975763108012934,0.07316174790520502,0.9268382520947827
1770.0,0.002725944971469825,0.9972740550285302,0.0,1.0,0.002736784269247719,0.9972632157307553,0.07539049713487073,0.924609502865117
1775.0,0.0030787933808954808,0.9969212066191047,0.0,1.0,0.0030838497426216504,0.99691615025738,0.07765331668649327,0.9223466833134943
1780.0,0.0034702607557265666,0.9965297392442735,0.0,1.0,0.003467701113217196,0.9965322988867856,0.07994938572237212,0.9200506142776158
1785.0,0.0039036378161081357,0.996096362183892,0.0,1.0,0.0038912864603750574,0.9961087135396278,0.08227783143243933,0.9177221685675484
1790.0,0.004382391130192063,0.9956176088698081,0.0,1.0,0.004357684146629381,0.9956423158533737,0.084637729757223,0.9153622702427651
1795.0,0.004910165132009818,0.9950898348679903,0.0,1.0,0.0048701007485548314,0.9951298992514481,0.0870281062392165,0.9129718937607714
1800.0,0.005490785082377063,0.9945092149176229,0.0,1.0,0.005431869756732105,0.994568130243271,0.08944793700201167,0.9105520629979759
1805.0,0.006128261665619048,0.993871738334381,0.0,1.0,0.006046451735674109,0.9939535482643286,0.09189614985612132,0.9081038501438666
1810.0,0.006826798098680318,0.9931732019013197,0.0,1.0,0.0067174368112765835,0.993282563188725,0.09437162552996761,0.9056283744700201
1815.0,0.007590800839776418,0.9924091991602235,0.0,1.0,0.007448550553500205,0.9925514494465011,0.09687319902406791,0.9031268009759201
1820.0,0.00842489522315853,0.9915751047768415,0.0,1.0,0.008243664546734138,0.9917563354532672,0.09939966108600798,0.9006003389139797
1825.0,0.009333947617355155,0.9906660523826448,0.0,1.0,0.009106813191290284,0.9908931868087117,0.10194975980336457,0.8980502401966233
1830.0,0.010323096010023495,0.9896769039899767,0.0,1.0,0.010042218559359804,0.9899577814406417,0.10452220231129777,0.8954777976886902
1835.0,0.011397791268564982,0.988602208731435,0.0,1.0,0.011054325441794367,0.9889456745582079,0.10711565661112632,0.8928843433888614
1840.0,0.012563851719728035,0.9874361482802719,0.0,1.0,0.012147849075012089,0.9878521509249905,0.10972875349578223,0.8902712465042057
1845.0,0.013827534144861075,0.9861724658551391,0.0,1.0,0.013327838440454688,0.9866721615595483,0.11236008857764591,0.8876399114223418
1850.0,0.015195624816318642,0.9848043751836814,0.0,1.0,0.014599758497314253,0.9854002415026881,0.11500822441388131,0.8849917755861065
1855.0,0.016675554826756357,0.9833244451732437,0.0,1.0,0.015969595263610706,0.9840304047363913,0.117671692724032,0.8823283072759557
1860.0,0.018275544715874885,0.9817244552841251,0.015625,0.984375,0.017443988329126213,0.9825560116708755,0.12034899669427869,0.8796510033057089
1865.0,0.02000478431600245,0.9799952156839975,0.015625,0.984375,0.019030396202132337,0.9809696037978697,0.12303861336244634,0.8769613866375414
1870.0,0.021873654864816478,0.9781263451351836,0.015625,0.984375,0.02073730090435311,0.9792626990956489,0.12573899607753158,0.8742610039224562
1875.0,0.023894001824557035,0.9761059981754429,0.015625,0.984375,0.022574459486287578,0.9774255405137143,0.12844857702724694,0.8715514229727406
1880.0,0.026079468561567083,0.973920531438433,0.015625,0.984375,0.024553211692557718,0.9754467883074442,0.13116576982681233,0.8688342301731756
1885.0,0.02844590313601808,0.9715540968639819,0.015625,0.984375,0.026686854915174172,0.9733131450848278,0.13388897216199552,0.866111027837992
1890.0,0.031011852973484594,0.9689881470265154,0.015625,0.984375,0.028991099864168146,0.9710089001358339,0.13661656847919804,0.8633834315207896
1895.0,0.03379916514463571,0.9662008348553643,0.03125,0.96875,0.031484623048582856,0.96851537695142,0.13934693271519555,0.8606530672847925
1900.0,0.03683371329543535,0.9631662867045647,0.03125,0.96875,0.034189735096234616,0.9658102649037681,0.14207843105900045,0.8579215689409876
1905.0,0.040146275728188185,0.9598537242718117,0.03125,0.96875,0.0371331868834154,0.9628668131165875,0.14480942473818867,0.855190575261799
1910.0,0.04377359224878736,0.9562264077512126,0.03125,0.96875,0.04034713784237586,0.9596528621576274,0.147538272821933,0.8524617271780548
1915.0,0.04775962922874244,0.9522403707712577,0.03125,0.96875,0.04387031162285415,0.9561296883771492,0.150263335032936,0.8497366649670519
1920.0,0.0521570811914409,0.9478429188085591,0.046875,0.953125,0.04774936166274259,0.952250638337261,0.1529829745604145,0.8470170254395734
1925.0,0.057029130227824076,0.9429708697721759,0.0625,0.9375,0.0520404600689545,0.9479595399310488,0.15569556086628533,0.8443044391337031
1930.0,0.062451466936639055,0.937548533063361,0.0625,0.9375,0.056811102510383446,0.9431888974896201,0.15839947247673486,0.8416005275232534
1935.0,0.06851454093430136,0.9314854590656987,0.0625,0.9375,0.06214208184566898,0.9378579181543351,0.16109309975140737,0.8389069002485802
1940.0,0.07532594422839776,0.9246740557716023,0.078125,0.921875,0.06812951267651084,0.9318704873234925,0.16377484762254557,0.8362251523774424
1945.0,0.08301272159699977,0.9169872784030003,0.078125,0.921875,0.07488667280974343,0.9251133271902601,0.1664431382965161,0.833556861703472
1950.0,0.09172322974845909,0.908276770251541,0.140625,0.859375,0.08254524813207274,0.9174547518679299,0.16909641391032132,0.8309035860896667
1955.0,0.10162791329217107,0.898372086707829,0.140625,0.859375,0.0912553099846152,0.9087446900153868,0.17173313913585236,0.8282668608641359
1960.0,0.11291802419884746,0.8870819758011524,0.203125,0.796875,0.10118302031224201,0.8988169796877595,0.17435180372484815,0.8256481962751399
1965.0,0.12580091150666778,0.8741990884933322,0.203125,0.796875,0.11250469324528087,0.8874953067547214,0.17695092498775844,0.8230490750122297
1970.0,0.14049015266582948,0.8595098473341706,0.21875,0.78125,0.12539556817294908,0.8746044318270535,0.1795290501999422,0.8204709498000456
1975.0,0.1571887120317847,0.8428112879682155,0.265625,0.734375,0.1400117203126537,0.859988279687349,0.18208475892892823,0.8179152410710602
1980.0,0.1760638661337382,0.8239361338662619,0.28125,0.71875,0.15646433343057825,0.8435356665694245,0.18461666527674334,0.8153833347232446
1985.0,0.1972142706932295,0.8027857293067706,0.3125,0.6875,0.17478748677428127,0.8252125132257209,0.18712342003165347,0.8128765799683346
1990.0,0.22063250055721356,0.7793674994427865,0.34375,0.65625,0.19490667967399858,0.8050933203260034,0.18960371272396884,0.8103962872760196
1995.0,0.24429644427912892,0.7557035557208711,0.359375,0.640625,0.2149721849566031,0.7850278150433987,0.19205627358095448,0.8079437264190336
2000.0,0.26745742561923114,0.7325425743807689,0.40625,0.59375,0.23436476343664014,0.7656352365633623,0.194479875376233,0.805520124623755
2005.0,0.2897210032298193,0.7102789967701807,0.40625,0.59375,0.25273601047766486,0.7472639895223371,0.19687333516945965,0.8031266648305289
2010.0,0.3108075539262584,0.6891924460737416,0.421875,0.578125,0.26984591998990565,0.7301540800100959,0.19923551593244343,0.8007644840675445
2015.0,0.33054074109425136,0.6694592589057486,0.46875,0.53125,0.2855496141510806,0.7144503858489211,0.20156532805830885,0.7984346719416796
2020.0,0.3488286943112986,0.6511713056887015,0.46875,0.53125,0.2997781009593563,0.7002218990406454,0.20386173075068564,0.7961382692493034
2025.0,0.36564354224154405,0.6343564577584561,0.484375,0.515625,0.31251834419465807,0.6874816558053436,0.20612373329035658,0.7938762667096317
2030.0,0.3810026868012572,0.6189973131987427,0.484375,0.515625,0.32379563535895184,0.6762043646410494,0.20835039617721648,0.7916496038227723
2035.0,0.39495335013895116,0.605046649861049,0.484375,0.515625,0.3336594705749217,0.6663405294250794,0.21054083214581668,0.7894591678541716
2040.0,0.40756071544446587,0.5924392845555342,0.484375,0.515625,0.34217303073989386,0.6578269692601071,0.21269420705321754,0.7873057929467707
2045.0,0.41889933843316624,0.5811006615668337,0.484375,0.515625,0.34940581628365996,0.6505941837163408,0.21480974063828312,0.7851902593617053
2050.0,0.4290472484565356,0.5709527515434645,0.484375,0.515625,0.35542880143573047,0.6445711985642707,0.21688670715199895,0.7831132928479894
2055.0,0.43808212086291115,0.5619178791370888,0.484375,0.515625,0.3603114803787355,0.6396885196212654,0.21892443585881266,0.7810755641411761
2060.0,0.4460789694664313,0.5539210305335687,0.5,0.5,0.36412026882210113,0.6358797311779,0.22092231140939395,0.7790776885905946
2065.0,0.4531089110587797,0.5468910889412204,0.5,0.5,0.36691783755977153,0.6330821624402294,0.22287977408566131,0.7771202259143268
2070.0,0.4592386576747332,0.5407613423252667,0.5,0.5,0.36876306004762993,0.6312369399523717,0.22479631991928534,0.7752036800807033
2075.0,0.46453048195773483,0.5354695180422653,0.5,0.5,0.3697113430977594,0.6302886569022417,0.22667150068528835,0.7733284993147
2080.0,0.4690424724459709,0.5309575275540291,0.5,0.5,0.36981517690623905,0.6301848230937622,0.22850492377273454,0.7714950762272541
2085.0,0.47282894991967284,0.5271710500803273,0.5,0.5,0.36912479022551137,0.6308752097744899,0.23029625193485473,0.7697037480651338
2090.0,0.475940955984152,0.5240590440158481,0.5,0.5,0.3676888321466458,0.6323111678533557,0.23204520292132397,0.7679547970786651
2095.0,0.478426753986893,0.5215732460131071,0.484375,0.515625,0.3655550271577841,0.6344449728422167,0.23375154899571354,0.7662484510042755
2100.0,0.48033230300961904,0.5196676969903811,0.484375,0.515625,0.36277076781125744,0.6372292321887432,0.2354151163414735,0.7645848836585153
2105.0,0.4817016803155346,0.5182983196844654,0.46875,0.53125,0.3593836217232623,0.6406163782767375,0.23703578436009332,0.7629642156398956
2110.0,0.4825774379981715,0.5174225620018286,0.46875,0.53125,0.35544173841402515,0.6445582615859747,0.23861348486534756,0.7613865151346408
2115.0,0.48300088693567067,0.5169991130643293,0.46875,0.53125,0.3509941478617905,0.649005852138209,0.24014820117782346,0.7598517988221648
2120.0,0.4830123064007353,0.5169876935992648,0.453125,0.546875,0.34609094741443674,0.6539090525855632,0.2416399671241364,0.7583600328758529
2125.0,0.48265108143499164,0.5173489185650084,0.453125,0.546875,0.3407833774325363,0.6592166225674626,0.24308886594545698,0.7569111340545318
2130.0,0.48195577279109614,0.5180442272089039,0.453125,0.546875,0.3351237890876432,0.6648762109123558,0.24449502912018314,0.7555049708798056
2135.0,0.48096412616019757,0.5190358738398025,0.453125,0.546875,0.329165510331632,0.6708344896683671,0.24585863510573733,0.7541413648942522
2140.0,0.479713028723393,0.520286971276607,0.4375,0.5625,0.3229626183121755,0.6770373816878235,0.24717990800464296,0.7528200919953464
2145.0,0.4782384219164016,0.5217615780835984,0.4375,0.5625,0.3165696284937798,0.6834303715062195,0.2484591161601381,0.7515408838398512
2150.0,0.47657517975835817,0.5234248202416419,0.421875,0.578125,0.31004111246591803,0.6899588875340813,0.24969657068670306,0.750303429313286
2155.0,0.4747569622250149,0.525243037774985,0.421875,0.578125,0.30343125786368774,0.6965687421363109,0.2508926239409528,0.749107376059036
2160.0,0.4728160529865136,0.5271839470134865,0.421875,0.578125,0.2967933849600644,0.7032066150399344,0.25204766793841415,0.747952332061575
2165.0,0.4707831904166583,0.5292168095833418,0.421875,0.578125,0.2901794352741901,0.7098205647258077,0.2531621327217255,0.7468378672782633
2170.0,0.4686874001488766,0.5313125998511233,0.40625,0.59375,0.2836394479412631,0.7163605520587356,0.2542364846858464,0.7457635153141422
2175.0,0.4665558366390785,0.5334441633609215,0.40625,0.59375,0.27722103957865973,0.7227789604213388,0.255271224865822,0.7447287751341664
2180.0,0.46441364023442344,0.5355863597655766,0.40625,0.59375,0.2709689029452554,0.7290310970547437,0.2562668871926527,0.7437331128073362
2185.0,0.46228381517824063,0.5377161848217593,0.40625,0.59375,0.2649243388278899,0.735075661172109,0.25722403672276284,0.7427759632772264
2190.0,0.4601871328445676,0.5398128671554325,0.40625,0.59375,0.2591248343199179,0.7408751656800813,0.2581432678465009,0.7418567321534885
2195.0,0.4581420633302815,0.5418579366697186,0.40625,0.59375,0.253603699019104,0.7463963009808954,0.2590252024810172,0.7409747975189716
2200.0,0.45616473737630014,0.5438352626236999,0.40625,0.59375,0.24838976871999216,0.7516102312800069,0.2598704882527816,0.7401295117472071
2205.0,0.4542689394765926,0.5457310605234074,0.390625,0.609375,0.2435071839778135,0.7564928160221855,0.26067979667486885,0.73932020332512
2210.0,0.4524661319954944,0.5475338680045057,0.390625,0.609375,0.23897524855647376,0.7610247514435262,0.2614538213240309,0.7385461786759576
2215.0,0.4507655091757414,0.5492344908242587,0.390625,0.609375,0.23480837032836566,0.7651916296716348,0.2621932760224109,0.7378067239775783
2220.0,0.44917407910182783,0.5508259208981723,0.390625,0.609375,0.23101608475711707,0.7689839152428832,0.26289889302860825,0.7371011069713804
2225.0,0.44769677099989313,0.552303229000107,0.390625,0.609375,0.2276031587519335,0.772396841248066,0.2635714212426282,0.7364285787573608
2230.0,0.44633656471459643,0.5536634352854036,0.390625,0.609375,0.2245697705133852,0.7754302294866142,0.2642116244290791,0.7357883755709104
2235.0,0.44509463880792205,0.5549053611920779,0.390625,0.609375,0.22191175906434463,0.7780882409356544,0.264820279462761,0.7351797205372281
2240.0,0.4439705334720032,0.5560294665279969,0.390625,0.609375,0.21962093553210454,0.7803790644678947,0.26539817460062876,0.73460182539936
2245.0,0.4429623243307975,0.5570376756692026,0.390625,0.609375,0.21768544695893435,0.7823145530410649,0.2659461077838653,0.7340538922161238
2250.0,0.44206680321303804,0.557933196786962,0.390625,0.609375,0.21609018249261092,0.7839098175073892,0.26646488497361903,0.7335351150263699
2255.0,0.4412796620976633,0.5587203379023367,0.390625,0.609375,0.21481721125354183,0.7851827887464582,0.2669553185237067,0.7330446814762821
2260.0,0.44059567664724153,0.5594043233527586,0.390625,0.609375,0.2138462409832423,0.7861537590167578,0.2674182255933833,0.732581774406606
2265.0,0.44000888603785243,0.5599911139621476,0.390625,0.609375,0.21315508672850061,0.7868449132714993,0.26785442660304143,0.732145573396948
2270.0,0.4395127661480993,0.5604872338519007,0.390625,0.609375,0.2127201392733307,0.787279860726669,0.26826474373546294,0.7317352562645264
2275.0,0.43910039356820324,0.5608996064317968,0.390625,0.609375,0.2125168237544904,0.7874831762455092,0.2686499994850311,0.7313500005149584
2280.0,0.43876459831604003,0.5612354016839599,0.390625,0.609375,0.21252003983753628,0.7874799601624628,0.26901101525706167,0.7309889847429275
2285.0,0.43849810358520724,0.5615018964147928,0.390625,0.609375,0.2127045759373335,0.7872954240626656,0.2693486100191855,0.7306513899808036
2290.0,0.4382936512870227,0.5617063487129773,0.390625,0.609375,0.2130454911872684,0.786954508812731,0.26966359900648124,0.7303364009935082
2295.0,0.4381441125717306,0.5618558874282694,0.390625,0.609375,0.21351846014443485,0.7864815398555653,0.26995679248183874,0.7300432075181499
2300.0,0.43804258291399556,0.5619574170860044,0.390625,0.609375,0.21410007651681262,0.7858999234831882,0.2702289945527913,0.7297710054471972
2305.0,0.4379824617158366,0.5620175382841633,0.390625,0.609375,0.21476811347110925,0.7852318865288916,0.2704810020458361,0.7295189979541526
2310.0,0.4379575167102158,0.5620424832897842,0.390625,0.609375,0.2155017392909018,0.7844982607090983,0.2707136034390662,0.7292863965609228
2315.0,0.4379619337361641,0.5620380662638359,0.390625,0.609375,0.21628168827512623,0.7837183117248735,0.2709275778536938,0.7290724221462958
2320.0,0.43799035269891934,0.5620096473010807,0.390625,0.609375,0.21709038777485867,0.7829096122251414,0.27112369410486414,0.7288763058951244
2325.0,0.438037890724971,0.5619621092750291,0.390625,0.609375,0.21791204314640022,0.7820879568536004,0.27130270981195415,0.7286972901880346
2330.0,0.4381001536724688,0.5618998463275312,0.390625,0.609375,0.21873268314178176,0.7812673168582197,0.2714653705683414,0.7285346294316475
2335.0,0.4381732372636565,0.5618267627363436,0.390625,0.609375,0.21954016886030372,0.7804598311396982,0.27161240917047974,0.7283875908295095
2340.0,0.43825371917036815,0.5617462808296318,0.390625,0.609375,0.22032416984766195,0.7796758301523402,0.27174454490590483,0.7282554550940847
2345.0,0.43833864340950857,0.5616613565904915,0.390625,0.609375,0.22107611125748303,0.7789238887425198,0.27186248289965986,0.7281375171003297
2350.0,0.43842549839676564,0.5615745016032344,0.390625,0.609375,0.22178909619163878,0.7782109038083642,0.2719669135184342,0.7280330864815547
2355.0,0.43851218996799174,0.5614878100320082,0.390625,0.609375,0.22245780742072513,0.7775421925792783,0.2720585118316072,0.7279414881683821
2360.0,0.43859701061334433,0.5614029893866557,0.390625,0.609375,0.22307839266635107,0.7769216073336525,0.2721379371281996,0.7278620628717898
2365.0,0.4386786060841986,0.5613213939158015,0.390625,0.609375,0.22364833751518892,0.7763516624848141,0.2722058324886421,0.7277941675113477
2370.0,0.43875594043171556,0.5612440595682845,0.390625,0.609375,0.2241663298443543,0.775833670155649,0.2722628244101279,0.7277371755898613
2375.0,0.4388282604233476,0.5611717395766523,0.40625,0.59375,0.2246321193820735,0.7753678806179305,0.27230952248421586,0.7276904775157729
2380.0,0.4388950601637876,0.5611049398362123,0.40625,0.59375,0.22504637571996675,0.774953624280037,0.27234651912523966,0.7276534808747496
2385.0,0.43895604662385473,0.5610439533761453,0.40625,0.59375,0.22541054774647035,0.7745894522535333,0.2723743893479986,0.7276256106519897
2390.0,0.43901110665811044,0.5609888933418895,0.40625,0.59375,0.22572672709712868,0.7742732729028752,0.272393690593108,0.727606309406881
2395.0,0.4390602759726715,0.5609397240273286,0.40625,0.59375,0.22599751782816307,0.774002482171841,0.27240496259832875,0.7275950374016601
