time,ehrenfest_pop0,ehrenfest_pop1,fssh_pop0,fssh_pop1,mmst_pop0,mmst_pop1,spinmint_pop0,spinmint_pop1,dvr_pop0,dvr_pop1
200.0,1.647117827535109e-72,1.0000000000000009,0.0,1.0,-3.1736765992995686e-15,1.0000000000000029,-1.951563910473908e-17,1.0,2.232882480920349e-16,0.9999999999999892
205.0,4.0506221482845875e-72,1.0000000000000016,0.0,1.0,-3.2569433261464553e-15,1.0000000000000022,-1.951563910473908e-17,1.0,2.677777314097937e-16,0.9999999999999891
210.0,9.936469306186602e-72,1.0000000000000016,0.0,1.0,-3.3540878408011565e-15,1.0000000000000029,-1.9949319973733282e-17,1.0,3.2109263467779866e-16,0.9999999999999891
215.0,2.4313962670930053e-71,1.0000000000000013,0.0,1.0,-3.4442934615519505e-15,1.0000000000000029,-1.9949319973733282e-17,1.0,3.849617248278757e-16,0.9999999999999888
220.0,5.934616704777077e-71,1.000000000000002,0.0,1.0,-3.5518463170625125e-15,1.000000000000003,-1.951563910473908e-17,1.0,4.614461111012445e-16,0.9999999999999887
225.0,1.4449169093957858e-70,1.0000000000000024,0.0,1.0,-3.6593991725730746e-15,1.000000000000003,-1.951563910473908e-17,1.0,5.530017694091374e-16,0.9999999999999887
230.0,3.509185553291304e-70,1.0000000000000027,0.0,1.0,-3.689756833402669e-15,1.0000000000000033,-1.9081958235744878e-17,1.0,6.625535657193863e-16,0.9999999999999881
235.0,8.501254997684293e-70,1.0000000000000027,0.0,1.0,-3.752206878537834e-15,1.0000000000000036,-1.9081958235744878e-17,1.0,7.935828550702844e-16,0.9999999999999882
240.0,2.0543431828781968e-69,1.0000000000000029,0.0,1.0,-3.806850668031103e-15,1.0000000000000033,-1.8648277366750676e-17,1.0,9.502310844607758e-16,0.9999999999999882
245.0,4.951949184703746e-69,1.0000000000000022,0.0,1.0,-3.864963904476326e-15,1.0000000000000036,-1.8648277366750676e-17,1.0,1.1374222547241066e-15,0.9999999999999879
250.0,1.1906732208236423e-68,1.0000000000000022,0.0,1.0,-3.92828131134948e-15,1.0000000000000036,-1.8214596497756474e-17,1.0,1.3610076043587315e-15,0.9999999999999877
255.0,2.855763282642065e-68,1.0000000000000018,0.0,1.0,-3.989863994746656e-15,1.000000000000004,-1.8214596497756474e-17,1.0,1.627936449835108e-15,0.9999999999999875
260.0,6.832270108884434e-68,1.0000000000000009,0.0,1.0,-4.021956379052227e-15,1.0000000000000044,-1.8214596497756474e-17,1.0,1.9464578091098577e-15,0.9999999999999866
265.0,1.6305008980553678e-67,1.0000000000000013,0.0,1.0,-4.125172425872847e-15,1.0000000000000044,-1.8214596497756474e-17,1.0,2.326358212834496e-15,0.9999999999999862
270.0,3.881416428213641e-67,1.0000000000000013,0.0,1.0,-4.230123196169444e-15,1.0000000000000044,-1.8214596497756474e-17,1.0,2.779242072817909e-15,0.9999999999999862
275.0,9.216639679795448e-67,1.0000000000000013,0.0,1.0,-4.295175326518574e-15,1.0000000000000047,-1.8648277366750676e-17,1.0,3.318862005511187e-15,0.9999999999999861
280.0,2.183072408416916e-66,1.000000000000001,0.0,1.0,-4.3923198411732756e-15,1.0000000000000044,-1.8648277366750676e-17,1.0,3.9615078570949846e-15,0.9999999999999851
285.0,5.157946382978362e-66,1.0000000000000009,0.0,1.0,-4.512015761015675e-15,1.0000000000000044,-1.8214596497756474e-17,1.0,4.726464545701916e-15,0.9999999999999838
290.0,1.2156222666663e-65,1.0000000000000004,0.0,1.0,-4.6091602756703764e-15,1.0000000000000049,-1.8214596497756474e-17,1.0,5.6365506731999515e-15,0.9999999999999831
295.0,2.8578116304993084e-65,1.0000000000000002,0.0,1.0,-4.668140873853588e-15,1.0000000000000049,-1.8214596497756474e-17,1.0,6.7187517389179584e-15,0.9999999999999825
300.0,6.701648893172098e-65,0.9999999999999999,0.0,1.0,-4.745336068534556e-15,1.000000000000005,-1.8214596497756474e-17,1.0,8.004964226918965e-15,0.9999999999999815
305.0,1.567627415590502e-64,1.0000000000000002,0.0,1.0,-4.871103520542874e-15,1.0000000000000053,-1.8214596497756474e-17,1.0,9.532869458523073e-15,0.9999999999999793
310.0,3.657776164196952e-64,0.9999999999999998,0.0,1.0,-4.9552376091277495e-15,1.0000000000000053,-1.8648277366750676e-17,1.0,1.1346959310934415e-14,0.9999999999999782
315.0,8.51342836055795e-64,0.9999999999999993,0.0,1.0,-5.02549390990481e-15,1.0000000000000053,-1.8214596497756474e-17,1.0,1.3499739473623368e-14,0.9999999999999754
320.0,1.976536867605691e-63,0.9999999999999988,0.0,1.0,-5.106158551537732e-15,1.0000000000000056,-1.8214596497756474e-17,1.0,1.605314031616679e-14,0.9999999999999731
325.0,4.577395251146983e-63,0.9999999999999992,0.0,1.0,-5.216313492262259e-15,1.0000000000000056,-1.821459649775648e-17,1.0,1.9080170088713852e-14,0.9999999999999698
330.0,1.057413765187329e-62,0.9999999999999987,0.0,1.0,-5.302182304323111e-15,1.0000000000000058,-1.734723475976807e-17,1.0,2.266685117434922e-14,0.9999999999999665
335.0,2.436601696646705e-62,0.9999999999999984,0.0,1.0,-5.362897625982299e-15,1.0000000000000058,-1.734723475976807e-17,1.0,2.6914486555286476e-14,0.999999999999962
340.0,5.600633456137797e-62,0.9999999999999982,0.0,1.0,-5.4669810345409076e-15,1.0000000000000058,-1.6913553890773872e-17,1.0,3.1942311199496556e-14,0.9999999999999573
345.0,1.2841116072469431e-61,0.999999999999998,0.0,1.0,-5.54157414400791e-15,1.0000000000000058,-1.6913553890773875e-17,1.0,3.7890592271881634e-14,0.9999999999999508
350.0,2.9368474847861074e-61,0.9999999999999984,0.0,1.0,-5.6604027021123215e-15,1.000000000000006,-1.691355389077389e-17,1.0,4.4924251807466004e-14,0.9999999999999442
355.0,6.699972240088104e-61,0.999999999999998,0.0,1.0,-5.7740270897888024e-15,1.0000000000000062,-1.6913553890773894e-17,1.0,5.323709783502982e-14,0.9999999999999358
360.0,1.524676084547394e-60,0.9999999999999982,0.0,1.0,-5.886784115727295e-15,1.0000000000000064,-1.6913553890773906e-17,1.0,6.30567630837346e-14,0.9999999999999258
365.0,3.4609484859013514e-60,0.9999999999999979,0.0,1.0,-6.005612673831706e-15,1.0000000000000064,-1.6913553890773906e-17,1.0,7.465046661825364e-14,0.9999999999999142
370.0,7.83656302913447e-60,0.999999999999998,0.0,1.0,-6.108828720652326e-15,1.0000000000000064,-1.6913553890773928e-17,1.0,8.833173154505217e-14,0.9999999999999004
375.0,1.7699828660001219e-59,0.9999999999999982,0.0,1.0,-6.2276572787567375e-15,1.0000000000000064,-1.691355389077394e-17,1.0,1.0446821319582415e-13,0.999999999999884
380.0,3.98772696973419e-59,0.9999999999999982,0.0,1.0,-6.3135260908175894e-15,1.0000000000000067,-1.6479873021779738e-17,1.0,1.2349081599814378e-13,0.9999999999998658
385.0,8.961788226738137e-59,0.9999999999999983,0.0,1.0,-6.437558819349931e-15,1.0000000000000067,-1.6479873021779748e-17,1.0,1.4590430541897697e-13,0.999999999999843
390.0,2.008985641513636e-58,0.9999999999999988,0.0,1.0,-6.50347831143705e-15,1.0000000000000067,-1.647987302177972e-17,1.0,1.7229965297989433e-13,0.9999999999998164
395.0,4.492332248532247e-58,0.9999999999999989,0.0,1.0,-6.59021448523589e-15,1.0000000000000067,-1.6913553890773857e-17,1.0,2.0336838929102187e-13,0.9999999999997858
400.0,1.0020278000063783e-57,0.9999999999999992,0.0,1.0,-6.703838872912371e-15,1.0000000000000067,-1.64798730217795e-17,1.0,2.3991928229578514e-13,0.9999999999997489
405.0,2.2294643076341575e-57,0.9999999999999991,0.0,1.0,-6.765421556309548e-15,1.0000000000000067,-1.6046192152785025e-17,1.0,2.8289770635363807e-13,0.9999999999997061
410.0,4.948050392631082e-57,0.9999999999999987,0.0,1.0,-6.8573619005363184e-15,1.0000000000000067,-1.6913553890772914e-17,1.0,3.334081235161555e-13,0.9999999999996555
415.0,1.0954196466912304e-56,0.9999999999999987,0.0,1.0,-6.92154666914746e-15,1.0000000000000067,-1.734723475976622e-17,1.0,3.9274016217170103e-13,0.9999999999995961
420.0,2.4190215901605697e-56,0.9999999999999989,0.0,1.0,-7.002211310780382e-15,1.0000000000000069,-1.7347234759764724e-17,1.0,4.623988514190384e-13,0.9999999999995265
425.0,5.328583242611904e-56,0.9999999999999989,0.0,1.0,-7.068998164605489e-15,1.000000000000007,-1.734723475976227e-17,1.0,5.441396535378626e-13,0.9999999999994444
430.0,1.1708372764689103e-55,0.9999999999999994,0.0,1.0,-7.140121827120538e-15,1.0000000000000069,-1.7347234759758318e-17,1.0,6.400090324840782e-13,0.9999999999993486
435.0,2.5662211928688582e-55,0.9999999999999991,0.0,1.0,-7.206041319207657e-15,1.000000000000007,-1.734723475975212e-17,1.0,7.523914067945214e-13,0.9999999999992365
440.0,5.610536318502478e-55,0.9999999999999989,0.0,1.0,-7.31793098340816e-15,1.000000000000007,-1.778091562873663e-17,1.0,8.840634599616611e-13,0.9999999999991047
445.0,1.2235659903290803e-54,0.9999999999999987,0.0,1.0,-7.440228988464526e-15,1.000000000000007,-1.6913553890733323e-17,1.0,1.0382569258397369e-12,0.9999999999989505
450.0,2.6617246581905664e-54,0.9999999999999983,0.0,1.0,-7.500076948385725e-15,1.000000000000007,-1.691355389071077e-17,1.0,1.2187311289044832e-12,0.9999999999987703
455.0,5.775792122672005e-54,0.9999999999999987,0.0,1.0,-7.593752016088473e-15,1.0000000000000073,-1.6913553890676972e-17,1.0,1.4298567482354308e-12,0.9999999999985592
460.0,1.2501803219167925e-53,0.9999999999999983,0.0,1.0,-7.670079849031453e-15,1.0000000000000073,-1.6913553890626944e-17,1.0,1.6767124847892692e-12,0.9999999999983123
465.0,2.6992706022872604e-53,0.9999999999999979,0.0,1.0,-7.742938235022478e-15,1.0000000000000073,-1.691355389055371e-17,1.0,1.9651965558760946e-12,0.999999999998024
470.0,5.81343518861464e-53,0.9999999999999981,0.0,1.0,-7.809725088847586e-15,1.0000000000000073,-1.6913553890447728e-17,1.0,2.302155217668914e-12,0.9999999999976871
475.0,1.2489120962879861e-52,0.9999999999999983,0.0,1.0,-7.892124453956484e-15,1.0000000000000075,-1.691355389029616e-17,1.0,2.695530829453786e-12,0.999999999997293
480.0,2.6763537593338094e-52,0.9999999999999987,0.0,1.0,-7.989268968611185e-15,1.0000000000000075,-1.691355389008201e-17,1.0,3.1545323338141087e-12,0.9999999999968343
485.0,5.720944761118385e-52,0.9999999999999989,0.0,1.0,-8.054321098960315e-15,1.0000000000000078,-1.6913553889783325e-17,1.0,3.689831432183997e-12,0.9999999999962993
490.0,1.2198447565904149e-51,0.9999999999999997,0.0,1.0,-8.1601392309949e-15,1.0000000000000075,-1.6046192151384097e-17,1.0,4.313788198152527e-12,0.9999999999956753
495.0,2.59450150652562e-51,0.9999999999999998,0.0,1.0,-8.261620554339544e-15,1.0000000000000078,-1.691355388881618e-17,1.0,5.04071039547625e-12,0.9999999999949477
500.0,5.504474016987059e-51,1.0,0.0,1.0,-8.311060173404883e-15,1.0000000000000078,-1.691355388807607e-17,1.0,5.887151364420496e-12,0.9999999999941013
505.0,1.16490428085608e-50,0.9999999999999999,0.0,1.0,-8.369173409850106e-15,1.0000000000000082,-1.6913553887111823e-17,1.0,6.872252012445534e-12,0.999999999993117
510.0,2.459105456747982e-50,0.9999999999999998,0.0,1.0,-8.476726265360668e-15,1.0000000000000082,-1.6479873016893293e-17,1.0,8.018133212529247e-12,0.9999999999919708
515.0,5.178172849809228e-50,0.9999999999999997,0.0,1.0,-8.55739090699359e-15,1.0000000000000082,-1.6479873015389447e-17,1.0,9.350345777432598e-12,0.9999999999906384
520.0,1.0876480630631932e-49,0.9999999999999996,0.0,1.0,-8.648463889482372e-15,1.0000000000000082,-1.6046192144630856e-17,1.0,1.0898386157315112e-11,0.9999999999890906
525.0,2.278833923238911e-49,0.9999999999999993,0.0,1.0,-8.771629256276725e-15,1.0000000000000084,-1.6046192142700196e-17,1.0,1.269628711700877e-11,0.9999999999872924
530.0,4.762657797965033e-49,0.9999999999999996,0.0,1.0,-8.867906409193438e-15,1.0000000000000084,-1.5612511271838835e-17,1.0,1.4783293900534127e-11,0.9999999999852057
535.0,9.928839192501976e-49,0.9999999999999992,0.0,1.0,-8.939030071708487e-15,1.0000000000000084,-1.5612511270496394e-17,1.0,1.7204637804597516e-11,0.9999999999827849
540.0,2.064714231684864e-48,1.0,0.0,1.0,-9.034439862887211e-15,1.0000000000000087,-1.5612511270520195e-17,1.0,2.0012420676945774e-11,0.9999999999799767
545.0,4.2828590313941305e-48,1.0000000000000004,0.0,1.0,-9.132451739279901e-15,1.0000000000000087,-1.561251127335969e-17,1.0,2.3266625657136626e-11,0.9999999999767225
550.0,8.86175913205032e-48,1.0000000000000007,0.0,1.0,-9.150666335777657e-15,1.0000000000000089,-1.561251128141355e-17,1.0,2.7036271501537255e-11,0.9999999999729526
555.0,1.8290198290906641e-47,1.0000000000000004,0.0,1.0,-9.235667786100521e-15,1.0000000000000089,-1.5612511298534905e-17,1.0,3.140073012387808e-11,0.9999999999685882
560.0,3.765556557715842e-47,1.0000000000000009,0.0,1.0,-9.284240043427872e-15,1.000000000000009,-1.561251133076852e-17,1.0,3.645122954390768e-11,0.9999999999635378
565.0,7.733074646283596e-47,1.0000000000000013,0.0,1.0,-9.358833152894874e-15,1.0000000000000087,-1.51788305184186e-17,1.0,4.229256734174652e-11,0.9999999999576964
570.0,1.5841177974441192e-46,1.0000000000000016,0.0,1.0,-9.397864431104352e-15,1.000000000000009,-1.517883061353647e-17,1.0,4.904506294563567e-11,0.9999999999509437
575.0,3.2369423487118833e-46,1.000000000000001,0.0,1.0,-9.479396434475262e-15,1.000000000000009,-1.5178830768078638e-17,1.0,5.684678075992205e-11,0.9999999999431419
580.0,6.5977317289000855e-46,1.0000000000000013,0.0,1.0,-9.537509670920485e-15,1.0000000000000093,-1.5178831012830613e-17,1.0,6.585606020294525e-11,0.999999999934133
585.0,1.3414253644873846e-45,1.000000000000002,0.0,1.0,-9.609500695173523e-15,1.0000000000000093,-1.51788313924513e-17,1.0,7.62543933529068e-11,0.9999999999237347
590.0,2.7205112385753654e-45,1.0000000000000022,0.0,1.0,-9.690165336806444e-15,1.0000000000000093,-1.561251283992812e-17,1.0,8.824969603729992e-11,0.9999999999117389
595.0,5.503597431227631e-45,1.000000000000002,0.0,1.0,-9.734400785443853e-15,1.0000000000000093,-1.5612513707879872e-17,1.0,1.020800239709183e-10,0.9999999998979087
600.0,1.1105929033069793e-44,1.0000000000000022,0.0,1.0,-9.811595980124821e-15,1.0000000000000095,-1.56125149920741e-17,1.0,1.1801779202612776e-10,0.9999999998819712
605.0,2.2355027238059352e-44,1.0000000000000024,0.0,1.0,-9.887056451329812e-15,1.0000000000000095,-1.5612516867764296e-17,1.0,1.3637456193762112e-10,0.9999999998636144
610.0,4.488565446076595e-44,1.0000000000000022,0.0,1.0,-9.949506496464977e-15,1.0000000000000095,-1.6046200443226652e-17,1.0,1.575064718259852e-10,0.9999999998424823
615.0,8.989839613044507e-44,1.000000000000002,0.0,1.0,-1.0014558626814107e-14,1.0000000000000095,-1.6046204302928718e-17,1.0,1.8182038996588764e-10,0.9999999998181689
620.0,1.7960082296278528e-43,1.000000000000002,0.0,1.0,-1.0085682289329156e-14,1.0000000000000098,-1.6046209744326124e-17,1.0,2.0978088531671134e-10,0.9999999997902084
625.0,3.5791233948976867e-43,1.0000000000000018,0.0,1.0,-1.0171551101390008e-14,1.0000000000000095,-1.604621732795511e-17,1.0,2.4191811854260297e-10,0.9999999997580709
630.0,7.1147060914196924e-43,1.0000000000000013,0.0,1.0,-1.0305992170778211e-14,1.0000000000000102,-1.6046227774329848e-17,1.0,2.7883676985756857e-10,0.9999999997211527
635.0,1.4107471211088006e-42,1.0000000000000013,0.0,1.0,-1.0358901236795504e-14,1.0000000000000102,-1.604624199068396e-17,1.0,3.2122613394650746e-10,0.9999999996787636
640.0,2.7903152300018048e-42,1.0000000000000016,0.0,1.0,-1.0445637410594344e-14,1.0000000000000104,-1.604626109101099e-17,1.0,3.6987152784230685e-10,0.9999999996301173
645.0,5.5051508839778835e-42,1.000000000000001,0.0,1.0,-1.0531506222655196e-14,1.0000000000000107,-1.5612605530933035e-17,1.0,4.256671748559305e-10,0.9999999995743223
650.0,1.0834204155925284e-41,1.000000000000001,0.0,1.0,-1.0626048652095932e-14,1.0000000000000104,-1.5178957686948113e-17,1.0,4.89630747057756e-10,0.9999999995103586
655.0,2.1268487488138795e-41,1.0000000000000013,0.0,1.0,-1.0715386911108737e-14,1.0000000000000104,-1.4745319165907725e-17,1.0,5.629197700564821e-10,0.9999999994370693
660.0,4.164740731042893e-41,1.0000000000000016,0.0,1.0,-1.0774367509291949e-14,1.0000000000000104,-1.431169149770413e-17,1.0,6.468501176637815e-10,0.9999999993531389
665.0,8.13487863230764e-41,1.0000000000000009,0.0,1.0,-1.0907073855204175e-14,1.0000000000000107,-1.431175668000701e-17,1.0,7.429168503873202e-10,0.9999999992570722
670.0,1.5849877084178428e-40,1.0000000000000016,0.0,1.0,-1.094783985688963e-14,1.0000000000000109,-1.431183401824592e-17,1.0,8.528176808917288e-10,0.9999999991471713
675.0,3.0804375007561305e-40,1.000000000000001,0.0,1.0,-1.102937186026054e-14,1.0000000000000109,-1.4311921834371048e-17,1.0,9.784793820160375e-10,0.9999999990215099
680.0,5.971872903950783e-40,1.0000000000000009,0.0,1.0,-1.1156006674006846e-14,1.000000000000011,-1.4312015189330644e-17,1.0,1.1220874886652578e-09,0.9999999988779016
685.0,1.1548360447461386e-39,1.000000000000001,0.0,1.0,-1.1244477571281664e-14,1.000000000000011,-1.3878422864336725e-17,1.0,1.2861196848342926e-09,0.9999999987138692
690.0,2.227622997130812e-39,1.0000000000000009,0.0,1.0,-1.136070404417211e-14,1.000000000000011,-1.431216849633029e-17,1.0,1.4733833105407592e-09,0.9999999985266059
695.0,4.2862214976033963e-39,1.0000000000000013,0.0,1.0,-1.14361645153771e-14,1.0000000000000113,-1.4312177185067388e-17,1.0,1.687057472317964e-09,0.999999998312932
700.0,8.226574783775474e-39,1.0000000000000018,0.0,1.0,-1.1522900689175941e-14,1.0000000000000115,-1.4312077403885505e-17,1.0,1.9307402941136835e-09,0.999999998069249
705.0,1.574979766561408e-38,1.0000000000000018,0.0,1.0,-1.1604432692546851e-14,1.0000000000000113,-1.43117870268031e-17,1.0,2.2085019047207038e-09,0.9999999977914873
710.0,3.0077543450198756e-38,1.0000000000000018,0.0,1.0,-1.1714587633271378e-14,1.0000000000000115,-1.4311180710850757e-17,1.0,2.5249438229472977e-09,0.9999999974750455
715.0,5.72955862633492e-38,1.0000000000000018,0.0,1.0,-1.1759690443646775e-14,1.0000000000000113,-1.4310071249810792e-17,1.0,2.8852654733662936e-09,0.9999999971147239
720.0,1.088707859779726e-37,1.0000000000000022,0.0,1.0,-1.1817803680091998e-14,1.0000000000000115,-1.3874503250886073e-17,1.0,3.2953386447143187e-09,0.9999999967046502
725.0,2.0635400368563e-37,1.000000000000002,0.0,1.0,-1.1890662066083024e-14,1.0000000000000115,-1.3871442297168552e-17,1.0,3.761790789670997e-09,0.9999999962381986
730.0,3.901447394271863e-37,1.0000000000000022,0.0,1.0,-1.1975663516405888e-14,1.0000000000000118,-1.3866644062689907e-17,1.0,4.2920981604655846e-09,0.9999999957078911
735.0,7.357832376811548e-37,1.0000000000000022,0.0,1.0,-1.2054593434562832e-14,1.0000000000000122,-1.3859317794278835e-17,1.0,4.894689879733539e-09,0.9999999951052988
740.0,1.384156719547358e-36,1.0000000000000022,0.0,1.0,-1.2110971947532079e-14,1.0000000000000122,-1.3848367718312506e-17,1.0,5.579064161041394e-09,0.9999999944209248
745.0,2.597358188656257e-36,1.0000000000000018,0.0,1.0,-1.2176024077881209e-14,1.0000000000000122,-1.3832293842593989e-17,1.0,6.3559180203451535e-09,0.9999999936440712
750.0,4.861716059012218e-36,1.000000000000002,0.0,1.0,-1.2259290804728096e-14,1.0000000000000122,-1.3809067434273728e-17,1.0,7.237291957636131e-09,0.9999999927626974
755.0,9.077337109538165e-36,1.0000000000000022,0.0,1.0,-1.2331281828981133e-14,1.0000000000000124,-1.3342296771625055e-17,1.0,8.236731240261228e-09,0.9999999917632579
760.0,1.690590508165492e-35,1.0000000000000024,0.0,1.0,-1.2444906216657614e-14,1.0000000000000124,-1.329576587703825e-17,1.0,9.36946558520951e-09,0.9999999906305238
765.0,3.1407215698688375e-35,1.0000000000000022,0.0,1.0,-1.2536846560884385e-14,1.0000000000000127,-1.3231132840736325e-17,1.0,1.0652609219353e-08,0.9999999893473801
770.0,5.820113537542919e-35,1.0000000000000018,0.0,1.0,-1.2621848011207248e-14,1.0000000000000124,-1.3576089491607445e-17,1.0,1.2105383495135178e-08,0.9999999878946056
775.0,1.0758319668174008e-34,1.0000000000000018,0.0,1.0,-1.2714655717172008e-14,1.0000000000000127,-1.3455694066214302e-17,1.0,1.374936445610797e-08,0.9999999862506249
780.0,1.9836651296763045e-34,1.0000000000000018,0.0,1.0,-1.2783177294473091e-14,1.0000000000000127,-1.3294195063904422e-17,1.0,1.560875798254758e-08,0.9999999843912317
785.0,3.648405975409589e-34,1.0000000000000018,0.0,1.0,-1.290374057605348e-14,1.0000000000000127,-1.3080083167703816e-17,1.0,1.7710705406348526e-08,0.9999999822892844
790.0,6.6934311422806495e-34,1.0000000000000024,0.0,1.0,-1.2969660068140598e-14,1.0000000000000129,-1.236596085862486e-17,1.0,2.0085622763826225e-08,0.9999999799143668
795.0,1.2249129917758816e-33,1.0000000000000024,0.0,1.0,-1.3061600412367369e-14,1.0000000000000129,-1.2437000133917088e-17,1.0,2.27675771621564e-08,0.9999999772324122
800.0,2.236003285682501e-33,1.0000000000000022,0.0,1.0,-1.3171755353091896e-14,1.0000000000000129,-1.1540824797210166e-17,1.0,2.5794704066566406e-08,0.9999999742052854
805.0,4.071461618674476e-33,1.000000000000002,0.0,1.0,-1.3238542206917003e-14,1.0000000000000129,-1.0092568440932552e-17,1.0,2.9209669677434993e-08,0.9999999707903199
810.0,7.395012613280083e-33,1.000000000000002,0.0,1.0,-1.3330482551143774e-14,1.000000000000013,-8.941836596131012e-18,1.0,3.3060182958400275e-08,0.9999999669398066
815.0,1.3397942629621121e-32,1.0000000000000027,0.0,1.0,-1.3418086086680603e-14,1.0000000000000133,-6.3398209424288e-18,1.0,3.7399562302674826e-08,0.9999999626004274
820.0,2.4212959912761116e-32,1.0000000000000022,0.0,1.0,-1.3464923620531977e-14,1.000000000000013,-5.316496721965446e-18,1.0,4.22873622856424e-08,0.9999999577126272
825.0,4.364838505053339e-32,1.0000000000000018,0.0,1.0,-1.356120077344869e-14,1.0000000000000133,-2.436255059220716e-19,1.0,4.779006645222222e-08,0.999999952209923
830.0,7.848722181846945e-32,1.000000000000002,0.0,1.0,-1.3660080011579367e-14,1.0000000000000133,7.108457825970743e-18,1.0,5.398185262807038e-08,0.9999999460181366
835.0,1.4077974223574622e-31,1.000000000000002,0.0,1.0,-1.3723397418452521e-14,1.0000000000000133,1.2759616498032377e-17,1.0,6.094543782818274e-08,0.9999999390545516
840.0,2.518788823957594e-31,1.0000000000000022,0.0,1.0,-1.3809266230513373e-14,1.0000000000000133,1.0497989042657146e-17,1.0,6.877301046930754e-08,0.999999931226979
845.0,4.495248275808329e-31,1.000000000000002,0.0,1.0,-1.3899471851264167e-14,1.000000000000013,9.196566447368e-18,1.0,7.7567258273518e-08,0.9999999224327314
850.0,8.002503853294308e-31,1.0000000000000022,0.0,1.0,-1.3980136492897088e-14,1.0000000000000133,1.368903860757765e-17,1.0,8.744250098546783e-08,0.9999999125574884
855.0,1.4210466434261502e-30,1.0000000000000022,0.0,1.0,-1.4046923346722195e-14,1.0000000000000133,1.1702134805063536e-17,1.0,9.852593781976616e-08,0.9999999014740516
860.0,2.5171028136450288e-30,1.0000000000000022,0.0,1.0,-1.4091158795359604e-14,1.0000000000000135,1.3244009621844687e-17,0.9999999999999999,1.1095902040592262e-07,0.9999998890409691
865.0,4.4473745401719564e-30,1.0000000000000022,0.0,1.0,-1.407728100755179e-14,1.0000000000000135,1.5374987637457943e-17,0.9999999999999998,1.248989629161434e-07,0.9999998751010267
870.0,7.838203439964458e-30,1.000000000000002,0.0,1.0,-1.4085087263193685e-14,1.000000000000014,9.882043319353629e-18,1.0,1.4052040204671243e-07,0.9999998594795876
875.0,1.377968782376644e-29,1.0000000000000016,0.0,1.0,-1.4099832412739488e-14,1.000000000000014,6.961719409478077e-18,1.0,1.5801722058207785e-07,0.999999841982769
880.0,2.4164187302966883e-29,1.0000000000000016,0.0,1.0,-1.402784138848645e-14,1.0000000000000138,-7.929486874798563e-18,0.9999999999999999,1.7760454940186926e-07,0.9999998223954398
885.0,4.226831349732478e-29,1.0000000000000016,0.0,1.0,-1.3963656619875309e-14,1.000000000000014,-3.2277478365347924e-17,1.0000000000000007,1.9952096400999055e-07,0.9999998004790254
890.0,7.375093017870655e-29,1.0000000000000018,0.0,1.0,-1.3846562785246874e-14,1.0000000000000138,-7.286362208695094e-17,1.0000000000000004,2.2403089296088694e-07,0.999999775969097
895.0,1.2836005179598634e-28,1.0000000000000016,0.0,1.0,-1.3778908569683779e-14,1.0000000000000135,-1.3185623767397876e-16,1.0000000000000002,2.514272569522354e-07,0.9999997485727324
900.0,2.2284454463702713e-28,1.000000000000001,0.0,1.0,-1.3706917545430741e-14,1.0000000000000135,-2.2550489079126123e-16,1.0000000000000007,2.8203435883090647e-07,0.9999997179656308
905.0,3.8590802798320902e-28,1.0000000000000004,0.0,1.0,-1.3627120265535808e-14,1.0000000000000133,-3.595455409547576e-16,1.0,3.162110463502533e-07,0.9999996837889433
910.0,6.666152488948831e-28,1.0000000000000009,0.0,1.0,-1.3555996603020759e-14,1.0000000000000135,-5.528189454440285e-16,1.0000000000000009,3.5435417119611167e-07,0.9999996456458183
915.0,1.1486196433317986e-27,1.000000000000001,0.0,1.0,-1.3514363239597316e-14,1.0000000000000138,-8.310253003019812e-16,1.0000000000000013,3.9690236960005606e-07,0.99999960309762
920.0,1.974179956212949e-27,1.0000000000000009,0.0,1.0,-1.35828848168984e-14,1.000000000000013,-1.2079325735856955e-15,1.0000000000000013,4.4434019176350007e-07,0.9999995556597975
925.0,3.3845947750552306e-27,1.0000000000000004,0.0,1.0,-1.3802327336609466e-14,1.0000000000000133,-1.7329164858806413e-15,1.0000000000000018,4.972026093466958e-07,0.9999995027973804
930.0,5.7880996744841e-27,1.0000000000000002,0.0,1.0,-1.4271570036861192e-14,1.000000000000014,-2.4347460364463937e-15,1.0000000000000029,5.56079932424822e-07,0.9999994439200569
935.0,9.873579790151993e-27,1.0000000000000004,0.0,1.0,-1.5089492155784257e-14,1.0000000000000149,-3.373558336891604e-15,1.0000000000000033,6.216231695918588e-07,0.9999993783768204
940.0,1.68005125841994e-26,1.0000000000000002,0.0,1.0,-1.6491148724373517e-14,1.0000000000000164,-4.615223180120012e-15,1.0000000000000042,6.945498673037477e-07,0.9999993054501224
945.0,2.8515409522866465e-26,0.9999999999999999,0.0,1.0,-1.8661287792820502e-14,1.0000000000000182,-6.241027061657547e-15,1.0000000000000062,7.756504670979672e-07,0.9999992243495222
950.0,4.827761611326422e-26,0.9999999999999993,0.0,1.0,-2.1913894310277016e-14,1.0000000000000218,-8.342008519888389e-15,1.0000000000000087,8.657952220179155e-07,0.9999991342047675
955.0,8.15306825093125e-26,0.9999999999999993,0.0,1.0,-2.6626270632768012e-14,1.0000000000000266,-1.1022608552975262e-14,1.0000000000000107,9.659417163948993e-07,0.9999990340582733
