time,pmatrix_db_low,pmatrix_db_high,pmatrix_no_db_low,pmatrix_no_db_high,fssh_low,fssh_high,ehrenfest_low,ehrenfest_high,boltzmann_high
6092.0,0.8882926478047044,0.11170735219529557,0.4999921199828254,0.5000078800171747,0.5,0.5,0.6056138510471013,0.39438614895292334,0.10859564580706031
6094.0,0.888298523504837,0.11170147649516304,0.49999214911806783,0.5000078508819322,0.5,0.5,0.608674183044375,0.3913258169556497,0.10859564580706031
6096.0,0.8883043881101399,0.11169561188986009,0.49999217814558683,0.5000078218544132,0.5,0.5,0.6117178215188195,0.3882821784812053,0.10859564580706031
6098.0,0.8883102416415631,0.11168975835843682,0.49999220706578074,0.5000077929342193,0.5,0.5,0.6147445230235514,0.3852554769764736,0.10859564580706031
6100.0,0.8883160841200171,0.11168391587998291,0.49999223587904634,0.5000077641209537,0.53125,0.46875,0.6177540454667958,0.3822459545332294,0.10859564580706031
6102.0,0.8883219155663726,0.11167808443362755,0.499992264585779,0.500007735414221,0.53125,0.46875,0.6207461481312431,0.379253851868782,0.10859564580706031
6104.0,0.8883277360014608,0.1116722639985392,0.4999922931863726,0.5000077068136275,0.53125,0.46875,0.6237205916932973,0.3762794083067278,0.10859564580706031
6106.0,0.8883335454460741,0.11166645455392588,0.4999923216812195,0.5000076783187805,0.53125,0.46875,0.6266771382422097,0.3733228617578155,0.10859564580706031
6108.0,0.8883393439209653,0.11166065607903469,0.4999923500707108,0.5000076499292891,0.53125,0.46875,0.6296155512991026,0.3703844487009224,0.10859564580706031
6110.0,0.8883451314468481,0.11165486855315204,0.499992378355236,0.500007621644764,0.53125,0.46875,0.6325355958358769,0.367464404164148,0.10859564580706031
6112.0,0.8883509080443966,0.1116490919556033,0.49999240653518323,0.5000075934648168,0.53125,0.46875,0.6354370382940033,0.36456296170602176,0.10859564580706031
6114.0,0.8883566737342471,0.11164332626575306,0.4999924346109391,0.500007565389061,0.53125,0.46875,0.638319646603197,0.3616803533968276,0.10859564580706031
6116.0,0.8883624285369952,0.1116375714630047,0.4999924625828889,0.5000075374171112,0.53125,0.46875,0.6411831901999723,0.35881680980005204,0.10859564580706031
6118.0,0.8883681724731994,0.11163182752680068,0.4999924904514163,0.5000075095485838,0.53125,0.46875,0.644027440046077,0.35597255995394694,0.10859564580706031
6120.0,0.8883739055633778,0.11162609443662207,0.4999925182169038,0.5000074817830962,0.5625,0.4375,0.6468521686468052,0.35314783135321837,0.10859564580706031
6122.0,0.8883796278280113,0.11162037217198889,0.4999925458797324,0.5000074541202676,0.5625,0.4375,0.6496571500691853,0.3503428499308382,0.10859564580706031
6124.0,0.8883853392875403,0.11161466071245964,0.49999257344028164,0.5000074265597184,0.625,0.375,0.6524421599600446,0.3475578400399788,0.10859564580706031
6126.0,0.8883910399623686,0.1116089600376316,0.49999260089892966,0.5000073991010704,0.625,0.375,0.6552069755639462,0.3447930244360771,0.10859564580706031
6128.0,0.8883967298728596,0.11160327012714039,0.49999262825605323,0.5000073717439468,0.625,0.375,0.6579513757409988,0.34204862425902455,0.10859564580706031
6130.0,0.8884024090393399,0.11159759096066028,0.4999926555120277,0.5000073444879723,0.625,0.375,0.6606751409845364,0.33932485901548676,0.10859564580706031
6132.0,0.8884080774820962,0.11159192251790373,0.49999268266722713,0.5000073173327729,0.625,0.375,0.6633780534386691,0.33662194656135425,0.10859564580706031
6134.0,0.8884137352213785,0.11158626477862169,0.49999270972202403,0.500007290277976,0.625,0.375,0.6660598969156999,0.3339401030843239,0.10859564580706031
6136.0,0.8884193822773969,0.11158061772260318,0.4999927366767897,0.5000072633232103,0.625,0.375,0.6687204569134083,0.3312795430866157,0.10859564580706031
6138.0,0.8884250186703244,0.11157498132967546,0.4999927635318939,0.5000072364681061,0.625,0.375,0.6713595206322004,0.3286404793678239,0.10859564580706031
6140.0,0.8884306444202962,0.11156935557970395,0.4999927902877052,0.5000072097122947,0.625,0.375,0.6739768769921215,0.3260231230079029,0.10859564580706031
6142.0,0.888436259547408,0.1115637404525919,0.49999281694459075,0.5000071830554093,0.625,0.375,0.6765723166497312,0.32342768335029354,0.10859564580706031
6144.0,0.8884418640717192,0.11155813592828073,0.49999284350291623,0.5000071564970838,0.625,0.375,0.6791456320148397,0.32085436798518485,0.10859564580706031
6146.0,0.8884474580132505,0.11155254198674963,0.49999286996304604,0.500007130036954,0.625,0.375,0.6816966172671057,0.31830338273291886,0.10859564580706031
6148.0,0.8884530413919844,0.1115469586080155,0.49999289632534333,0.5000071036746567,0.625,0.375,0.6842250683724885,0.3157749316275359,0.10859564580706031
6150.0,0.888458614227867,0.11154138577213318,0.49999292259016975,0.5000070774098303,0.625,0.375,0.6867307830995619,0.31326921690046267,0.10859564580706031
6152.0,0.888464176540805,0.11153582345919495,0.49999294875788575,0.5000070512421143,0.625,0.375,0.6892135610356803,0.3107864389643442,0.10859564580706031
6154.0,0.8884697283506691,0.11153027164933088,0.4999929748288503,0.5000070251711497,0.625,0.375,0.6916732036030013,0.3083267963970231,0.10859564580706031
6156.0,0.8884752696772915,0.11152473032270845,0.4999930008034212,0.5000069991965789,0.625,0.375,0.6941095140743614,0.30589048592566315,0.10859564580706031
6158.0,0.8884808005404674,0.11151919945953259,0.4999930266819548,0.5000069733180452,0.625,0.375,0.6965222975890021,0.3034777024110224,0.10859564580706031
6160.0,0.8884863209599544,0.11151367904004565,0.4999930524648062,0.5000069475351938,0.625,0.375,0.6989113611681489,0.30108863883187575,0.10859564580706031
6162.0,0.8884918309554728,0.11150816904452725,0.4999930781523292,0.5000069218476708,0.625,0.375,0.7012765137304379,0.2987234862695867,0.10859564580706031
6164.0,0.8884973305467058,0.11150266945329426,0.4999931037448762,0.5000068962551238,0.625,0.375,0.7036175661071921,0.2963824338928325,0.10859564580706031
6166.0,0.8885028197532993,0.11149718024670073,0.49999312924279843,0.5000068707572016,0.625,0.375,0.7059343310575439,0.2940656689424807,0.10859564580706031
6168.0,0.8885082985948622,0.1114917014051378,0.4999931546464457,0.5000068453535543,0.625,0.375,0.7082266232834032,0.29177337671662096,0.10859564580706031
6170.0,0.8885137670909664,0.11148623290903362,0.4999931799561666,0.5000068200438335,0.625,0.375,0.710494259444271,0.28950574055575296,0.10859564580706031
6172.0,0.8885192252611467,0.11148077473885332,0.4999932051723084,0.5000067948276916,0.625,0.375,0.7127370581718953,0.28726294182812834,0.10859564580706031
6174.0,0.8885246731249011,0.1114753268750989,0.4999932302952171,0.5000067697047829,0.625,0.375,0.7149548400847706,0.2850451599152529,0.10859564580706031
6176.0,0.8885301107016909,0.11146988929830917,0.4999932553252374,0.5000067446747626,0.625,0.375,0.7171474278024771,0.28285257219754634,0.10859564580706031
6178.0,0.8885355380109403,0.11146446198905972,0.49999328026271284,0.5000067197372872,0.625,0.375,0.7193146459598609,0.28068535404016237,0.10859564580706031
6180.0,0.8885409550720372,0.1114590449279628,0.49999330510798545,0.5000066948920145,0.625,0.375,0.7214563212210526,0.2785436787789705,0.10859564580706031
6182.0,0.8885463619043328,0.11145363809566726,0.4999933298613962,0.5000066701386038,0.625,0.375,0.7235722822933238,0.27642771770669916,0.10859564580706031
6184.0,0.8885517585271415,0.1114482414728585,0.49999335452328475,0.5000066454767153,0.625,0.375,0.72566235994078,0.2743376400592429,0.10859564580706031
6186.0,0.8885571449597416,0.1114428550402584,0.4999933790939895,0.5000066209060106,0.65625,0.34375,0.727726386997889,0.2722736130021336,0.10859564580706031
6188.0,0.8885625212213748,0.11143747877862521,0.49999340357384753,0.5000065964261525,0.65625,0.34375,0.7297641983828447,0.270235801617178,0.10859564580706031
6190.0,0.8885678873312465,0.11143211266875355,0.4999934279631948,0.5000065720368053,0.65625,0.34375,0.7317756311107615,0.2682243688892614,0.10859564580706031
6192.0,0.8885732433085257,0.11142675669147428,0.4999934522623659,0.5000065477376342,0.65625,0.34375,0.7337605243067051,0.2662394756933177,0.10859564580706031
6194.0,0.8885785891723456,0.11142141082765447,0.4999934764716943,0.5000065235283058,0.65625,0.34375,0.7357187192185517,0.2642812807814718,0.10859564580706031
6196.0,0.8885839249418027,0.11141607505819731,0.4999935005915121,0.500006499408488,0.65625,0.34375,0.7376500592296769,0.26234994077034685,0.10859564580706031
6198.0,0.888589250635958,0.11141074936404206,0.49999352462215035,0.5000064753778497,0.65625,0.34375,0.7395543898714766,0.26044561012854706,0.10859564580706031
6200.0,0.888594566273836,0.11140543372616396,0.49999354856393874,0.5000064514360614,0.65625,0.34375,0.741431558835715,0.2585684411643084,0.10859564580706031
6202.0,0.8885998718744258,0.11140012812557418,0.49999357241720577,0.5000064275827943,0.65625,0.34375,0.7432814159866982,0.25671858401332537,0.10859564580706031
6204.0,0.8886051674566803,0.11139483254331975,0.4999935961822786,0.5000064038177213,0.65625,0.34375,0.7451038133732756,0.2548961866267479,0.10859564580706031
6206.0,0.8886104530395166,0.11138954696048348,0.4999936198594836,0.5000063801405163,0.65625,0.34375,0.7468986052406673,0.2531013947593558,0.10859564580706031
6208.0,0.8886157286418161,0.11138427135818389,0.4999936434491455,0.5000063565508545,0.65625,0.34375,0.7486656480421149,0.2513343519579084,0.10859564580706031
6210.0,0.8886209942824249,0.11137900571757518,0.4999936669515879,0.500006333048412,0.65625,0.34375,0.7504048004503546,0.24959519954966858,0.10859564580706031
6212.0,0.8886262499801529,0.11137375001984712,0.4999936903671334,0.5000063096328665,0.65625,0.34375,0.7521159233689158,0.2478840766311077,0.10859564580706031
6214.0,0.8886314957537751,0.11136850424622498,0.4999937136961033,0.5000062863038967,0.65625,0.34375,0.753798879943238,0.24620112005678554,0.10859564580706031
6216.0,0.8886367316220305,0.11136326837796952,0.4999937369388176,0.5000062630611823,0.65625,0.34375,0.7554535355716118,0.244546464428412,0.10859564580706031
6218.0,0.8886419576036232,0.11135804239637687,0.4999937600955953,0.5000062399044046,0.65625,0.34375,0.7570797579159368,0.24292024208408705,0.10859564580706031
6220.0,0.8886471737172216,0.11135282628277846,0.49999378316675414,0.5000062168332459,0.6875,0.3125,0.7586774169123007,0.2413225830877233,0.10859564580706031
6222.0,0.8886523799814591,0.111347620018541,0.49999380615261063,0.5000061938473894,0.6875,0.3125,0.7602463847813747,0.23975361521864905,0.10859564580706031
6224.0,0.8886575764149337,0.11134242358506635,0.49999382905348017,0.5000061709465199,0.6875,0.3125,0.7617865360386288,0.23821346396139495,0.10859564580706031
6226.0,0.8886627630362085,0.11133723696379152,0.499993851869677,0.5000061481303231,0.6875,0.3125,0.7632977475043603,0.2367022524956634,0.10859564580706031
6228.0,0.8886679398638114,0.11133206013618857,0.4999938746015142,0.5000061253984859,0.71875,0.28125,0.764779898313541,0.23522010168648283,0.10859564580706031
6230.0,0.8886731069162355,0.1113268930837645,0.49999389724930365,0.5000061027506965,0.71875,0.28125,0.7662328699254778,0.23376713007454605,0.10859564580706031
6232.0,0.8886782642119389,0.11132173578806133,0.4999939198133561,0.5000060801866439,0.71875,0.28125,0.7676565461332878,0.23234345386673586,0.10859564580706031
6234.0,0.8886834117693442,0.11131658823065577,0.4999939422939812,0.5000060577060188,0.71875,0.28125,0.7690508130731872,0.23094918692683666,0.10859564580706031
6236.0,0.8886885496068405,0.11131145039315948,0.4999939646914874,0.5000060353085126,0.71875,0.28125,0.7704155592335918,0.2295844407664321,0.10859564580706031
6238.0,0.8886936777427812,0.11130632225721877,0.499993987006182,0.500006012993818,0.71875,0.28125,0.7717506754640313,0.22824932453599278,0.10859564580706031
6240.0,0.8886987961954855,0.11130120380451464,0.4999940092383712,0.5000059907616288,0.71875,0.28125,0.7730560549838728,0.22694394501615142,0.10859564580706031
6242.0,0.8887039049832374,0.11129609501676256,0.49999403138836,0.5000059686116399,0.71875,0.28125,0.7743315933908566,0.2256684066091678,0.10859564580706031
6244.0,0.8887090041242874,0.11129099587571274,0.4999940534564524,0.5000059465435476,0.71875,0.28125,0.7755771886694403,0.22442281133058417,0.10859564580706031
6246.0,0.8887140936368503,0.11128590636314963,0.4999940754429512,0.5000059245570488,0.71875,0.28125,0.7767927411989536,0.22320725880107045,0.10859564580706031
6248.0,0.8887191735391079,0.11128082646089227,0.49999409734815803,0.500005902651842,0.71875,0.28125,0.777978153761561,0.2220218462384629,0.10859564580706031
6250.0,0.8887242438492061,0.11127575615079383,0.49999411917237346,0.5000058808276265,0.71875,0.28125,0.7791333315500316,0.22086666844999217,0.10859564580706031
6252.0,0.888729304585258,0.11127069541474194,0.49999414091589695,0.500005859084103,0.71875,0.28125,0.7802581821753176,0.2197418178247063,0.10859564580706031
6254.0,0.8887343557653417,0.1112656442346583,0.49999416257902696,0.5000058374209732,0.71875,0.28125,0.7813526156739383,0.2186473843260854,0.10859564580706031
6256.0,0.8887393974075012,0.11126060259249881,0.49999418416206054,0.5000058158379396,0.71875,0.28125,0.782416544515172,0.21758345548485172,0.10859564580706031
6258.0,0.8887444295297465,0.11125557047025342,0.4999942056652939,0.5000057943347062,0.71875,0.28125,0.7834498836080507,0.21655011639197272,0.10859564580706031
6260.0,0.8887494521500541,0.1112505478499461,0.49999422708902214,0.5000057729109779,0.71875,0.28125,0.7844525503081629,0.21554744969186054,0.10859564580706031
6262.0,0.8887544652863653,0.1112455347136347,0.4999942484335392,0.5000057515664609,0.71875,0.28125,0.7854244644242574,0.21457553557576595,0.10859564580706031
6264.0,0.8887594689565891,0.11124053104341108,0.4999942696991379,0.5000057303008622,0.71875,0.28125,0.7863655482246541,0.21363445177536908,0.10859564580706031
6266.0,0.8887644631785991,0.11123553682140075,0.49999429088611014,0.50000570911389,0.71875,0.28125,0.7872757264434571,0.21272427355656598,0.10859564580706031
6268.0,0.8887694479702369,0.11123055202976316,0.49999431199474653,0.5000056880052536,0.71875,0.28125,0.7881549262865695,0.21184507371345349,0.10859564580706031
6270.0,0.8887744233493088,0.11122557665069126,0.49999433302533663,0.5000056669746633,0.71875,0.28125,0.7890030774375126,0.21099692256251024,0.10859564580706031
6272.0,0.8887793893335884,0.11122061066641174,0.4999943539781692,0.5000056460218307,0.71875,0.28125,0.7898201120630458,0.2101798879369772,0.10859564580706031
6274.0,0.8887843459408152,0.11121565405918483,0.4999943748535317,0.5000056251464683,0.71875,0.28125,0.7906059648185878,0.20939403518143518,0.10859564580706031
6276.0,0.8887892931886958,0.11121070681130424,0.4999943956517105,0.5000056043482894,0.71875,0.28125,0.7913605728534405,0.20863942714658246,0.10859564580706031
6278.0,0.888794231094903,0.11120576890509712,0.49999441637299097,0.500005583627009,0.71875,0.28125,0.7920838758158116,0.20791612418421107,0.10859564580706031
6280.0,0.8887991596770759,0.11120084032292397,0.49999443701765756,0.5000055629823426,0.71875,0.28125,0.7927758158576393,0.20722418414238358,0.10859564580706031
6282.0,0.8888040789528214,0.11119592104717871,0.4999944575859933,0.5000055424140067,0.71875,0.28125,0.7934363376392141,0.2065636623608088,0.10859564580706031
6284.0,0.8888089889397116,0.1111910110602883,0.4999944780782806,0.5000055219217194,0.71875,0.28125,0.7940653883336035,0.20593461166641894,0.10859564580706031
6286.0,0.8888138896552871,0.11118611034471311,0.4999944984948006,0.5000055015051995,0.71875,0.28125,0.7946629176308747,0.2053370823691478,0.10859564580706031
6288.0,0.8888187811170535,0.11118121888294641,0.4999945188358333,0.5000054811641667,0.71875,0.28125,0.7952288777421139,0.2047711222579087,0.10859564580706031
6290.0,0.8888236633424854,0.11117633665751474,0.49999453910165803,0.500005460898342,0.71875,0.28125,0.7957632234032471,0.2042367765967756,0.10859564580706031
6292.0,0.8888285363490225,0.11117146365097741,0.49999455929255276,0.5000054407074472,0.71875,0.28125,0.7962659118786573,0.20373408812136518,0.10859564580706031
6294.0,0.8888334001540732,0.11116659984592692,0.4999945794087945,0.5000054205912055,0.71875,0.28125,0.7967369029646013,0.20326309703542103,0.10859564580706031
6296.0,0.8888382547750115,0.11116174522498837,0.4999945994506593,0.5000054005493406,0.71875,0.28125,0.797176158992422,0.20282384100760037,0.10859564580706031
6298.0,0.8888431002291802,0.11115689977081991,0.4999946194184222,0.5000053805815777,0.71875,0.28125,0.7975836448315589,0.20241635516846368,0.10859564580706031
6300.0,0.8888479365338877,0.11115206346611223,0.4999946393123572,0.5000053606876429,0.71875,0.28125,0.7979593278923569,0.2020406721076658,0.10859564580706031
6302.0,0.8888527637064111,0.11114723629358886,0.4999946591327371,0.500005340867263,0.71875,0.28125,0.7983031781286701,0.20169682187135268,0.10859564580706031
6304.0,0.8888575817639941,0.11114241823600587,0.4999946788798339,0.500005321120166,0.71875,0.28125,0.7986151680402642,0.20138483195975845,0.10859564580706031
6306.0,0.8888623907238482,0.11113760927615196,0.4999946985539187,0.5000053014460812,0.71875,0.28125,0.7988952726750141,0.20110472732500878,0.10859564580706031
6308.0,0.8888671906031519,0.11113280939684822,0.49999471815526136,0.5000052818447386,0.71875,0.28125,0.7991434696308976,0.20085653036912518,0.10859564580706031
6310.0,0.8888719814190517,0.11112801858094824,0.49999473768413094,0.5000052623158692,0.71875,0.28125,0.7993597390577869,0.20064026094223605,0.10859564580706031
6312.0,0.888876763188662,0.11112323681133807,0.4999947571407952,0.5000052428592049,0.71875,0.28125,0.7995440636590342,0.20045593634098888,0.10859564580706031
6314.0,0.8888815359290642,0.11111846407093591,0.49999477652552127,0.5000052234744788,0.71875,0.28125,0.7996964286928552,0.20030357130716828,0.10859564580706031
6316.0,0.8888862996573077,0.11111370034269233,0.4999947958385749,0.500005204161425,0.71875,0.28125,0.7998168219735061,0.20018317802651767,0.10859564580706031
6318.0,0.8888910543904099,0.11110894560959005,0.4999948150802214,0.5000051849197785,0.71875,0.28125,0.7999052338722586,0.2000947661277655,0.10859564580706031
6320.0,0.8888958001453561,0.11110419985464394,0.49999483425072466,0.5000051657492753,0.71875,0.28125,0.7999616573181688,0.20003834268185555,0.10859564580706031
6322.0,0.8889005369390991,0.11109946306090095,0.4999948533503477,0.5000051466496523,0.71875,0.28125,0.7999860877986429,0.20001391220138148,0.10859564580706031
6324.0,0.88890526478856,0.11109473521144002,0.4999948723793526,0.5000051276206474,0.71875,0.28125,0.7999785233597974,0.20002147664022696,0.10859564580706031
6326.0,0.888909983710628,0.11109001628937204,0.49999489133800046,0.5000051086619995,0.71875,0.28125,0.799938964606616,0.2000610353934087,0.10859564580706031
6328.0,0.8889146937221603,0.11108530627783982,0.4999949102265514,0.5000050897734486,0.71875,0.28125,0.7998674147028996,0.2001325852971251,0.10859564580706031
6330.0,0.8889193948399821,0.11108060516001797,0.4999949290452646,0.5000050709547353,0.71875,0.28125,0.7997638793710157,0.20023612062900906,0.10859564580706031
6332.0,0.8889240870808871,0.11107591291911288,0.4999949477943983,0.5000050522056017,0.71875,0.28125,0.7996283668914395,0.2003716331085857,0.10859564580706031
6334.0,0.8889287704616373,0.11107122953836267,0.49999496647420977,0.5000050335257902,0.71875,0.28125,0.7994608881020916,0.20053911189793358,0.10859564580706031
6336.0,0.8889334449989629,0.11106655500103708,0.49999498508495527,0.5000050149150447,0.71875,0.28125,0.799261456397474,0.20073854360255142,0.10859564580706031
6338.0,0.8889381107095625,0.11106188929043746,0.4999950036268902,0.5000049963731098,0.71875,0.28125,0.7990300877275973,0.20096991227242805,0.10859564580706031
6340.0,0.8889427676101033,0.11105723238989669,0.49999502210026897,0.5000049778997311,0.71875,0.28125,0.798766800596707,0.20123319940331846,0.10859564580706031
6342.0,0.888947415717221,0.11105258428277913,0.49999504050534505,0.5000049594946551,0.71875,0.28125,0.7984716160618043,0.20152838393822117,0.10859564580706031
6344.0,0.8889520550475194,0.11104794495248048,0.49999505884237094,0.5000049411576292,0.71875,0.28125,0.798144557730963,0.20185544226906252,0.10859564580706031
6346.0,0.8889566856175721,0.11104331438242794,0.4999950771115983,0.5000049228884018,0.71875,0.28125,0.7977856517614432,0.20221434823858248,0.10859564580706031
6348.0,0.8889613074439202,0.11103869255607986,0.4999950953132778,0.5000049046867223,0.71875,0.28125,0.7973949268575989,0.20260507314242665,0.10859564580706031
6350.0,0.8889659205430742,0.1110340794569259,0.49999511344765907,0.5000048865523409,0.71875,0.28125,0.7969724142685867,0.20302758573143898,0.10859564580706031
6352.0,0.8889705249315131,0.11102947506848683,0.49999513151499114,0.5000048684850088,0.71875,0.28125,0.796518147785865,0.20348185221416043,0.10859564580706031
6354.0,0.8889751206256853,0.11102487937431467,0.49999514951552193,0.5000048504844782,0.71875,0.28125,0.7960321637404961,0.2039678362595291,0.10859564580706031
6356.0,0.8889797076420076,0.11102029235799236,0.49999516744949823,0.5000048325505019,0.71875,0.28125,0.7955145010002402,0.20448549899978483,0.10859564580706031
6358.0,0.8889842859968661,0.11101571400313393,0.4999951853171662,0.5000048146828339,0.71875,0.28125,0.7949652009664497,0.20503479903357508,0.10859564580706031
6360.0,0.8889888557066157,0.11101114429338427,0.499995203118771,0.500004796881229,0.71875,0.28125,0.7943843075707604,0.20561569242926422,0.10859564580706031
6362.0,0.8889934167875809,0.11100658321241924,0.4999952208545569,0.5000047791454431,0.71875,0.28125,0.79377186727158,0.20622813272844462,0.10859564580706031
6364.0,0.8889979692560547,0.11100203074394543,0.49999523852476735,0.5000047614752328,0.71875,0.28125,0.7931279290503744,0.20687207094965024,0.10859564580706031
6366.0,0.8890025131282998,0.11099748687170029,0.4999952561296445,0.5000047438703554,0.71875,0.28125,0.7924525444077535,0.20754745559227128,0.10859564580706031
6368.0,0.889007048420548,0.11099295157945188,0.49999527366943025,0.5000047263305697,0.71875,0.28125,0.7917457673593543,0.20825423264067053,0.10859564580706031
6370.0,0.8890115751490011,0.11098842485099907,0.49999529114436514,0.5000047088556349,0.71875,0.28125,0.7910076544315238,0.2089923455685009,0.10859564580706031
6372.0,0.889016093329829,0.1109839066701711,0.49999530855468893,0.500004691445311,0.71875,0.28125,0.7902382646568018,0.20976173534322284,0.10859564580706031
6374.0,0.8890206029791722,0.11097939702082793,0.49999532590064055,0.5000046740993594,0.71875,0.28125,0.7894376595692015,0.21056234043082298,0.10859564580706031
6376.0,0.8890251041131402,0.1109748958868599,0.499995343182458,0.500004656817542,0.71875,0.28125,0.788605903199292,0.21139409680073248,0.10859564580706031
6378.0,0.8890295967478122,0.1109704032521878,0.49999536040037834,0.5000046395996217,0.71875,0.28125,0.78774306206908,0.2122569379309447,0.10859564580706031
6380.0,0.8890340808992373,0.11096591910076278,0.49999537755463785,0.5000046224453621,0.71875,0.28125,0.7868492051866927,0.21315079481333168,0.10859564580706031
6382.0,0.8890385565834338,0.1109614434165663,0.49999539464547194,0.5000046053545281,0.71875,0.28125,0.7859244040408635,0.21407559595916084,0.10859564580706031
6384.0,0.88904302381639,0.11095697618361006,0.4999954116731151,0.5000045883268849,0.71875,0.28125,0.7849687325952166,0.2150312674048077,0.10859564580706031
6386.0,0.8890474826140641,0.11095251738593594,0.499995428637801,0.500004571362199,0.71875,0.28125,0.7839822672823556,0.21601773271766866,0.10859564580706031
6388.0,0.889051932992384,0.11094806700761596,0.4999954455397624,0.5000045544602376,0.71875,0.28125,0.782965086997755,0.2170349130022693,0.10859564580706031
6390.0,0.8890563749672478,0.11094362503275224,0.49999546237923115,0.5000045376207688,0.71875,0.28125,0.7819172730934535,0.2180827269065707,0.10859564580706031
6392.0,0.8890608085545232,0.11093919144547687,0.4999954791564385,0.5000045208435616,0.71875,0.28125,0.7808389093715522,0.21916109062847194,0.10859564580706031
6394.0,0.8890652337700481,0.11093476622995195,0.4999954958716144,0.5000045041283857,0.71875,0.28125,0.7797300820775159,0.220269917922508,0.10859564580706031
6396.0,0.8890696506296306,0.11093034937036947,0.4999955125249883,0.5000044874750118,0.71875,0.28125,0.778590879893281,0.22140912010674302,0.10859564580706031
6398.0,0.8890740591490488,0.11092594085095125,0.49999552911678874,0.5000044708832113,0.71875,0.28125,0.7774213939301646,0.22257860606985924,0.10859564580706031
6400.0,0.8890784593440512,0.11092154065594893,0.49999554564724336,0.5000044543527568,0.71875,0.28125,0.7762217177215848,0.22377828227843888,0.10859564580706031
6402.0,0.889082851230356,0.11091714876964386,0.49999556211657886,0.5000044378834211,0.71875,0.28125,0.7749919472155833,0.22500805278444044,0.10859564580706031
6404.0,0.889087234823653,0.11091276517634714,0.49999557852502147,0.5000044214749785,0.71875,0.28125,0.7737321807671561,0.22626781923286793,0.10859564580706031
6406.0,0.8890916101396006,0.11090838986039936,0.49999559487279616,0.5000044051272038,0.71875,0.28125,0.7724425191303925,0.22755748086963146,0.10859564580706031
6408.0,0.8890959771938292,0.11090402280617083,0.4999956111601273,0.5000043888398726,0.71875,0.28125,0.7711230654504224,0.2288769345496016,0.10859564580706031
6410.0,0.8891003360019387,0.11089966399806128,0.49999562738723835,0.5000043726127616,0.71875,0.28125,0.7697739252551707,0.2302260747448532,0.10859564580706031
6412.0,0.8891046865795,0.11089531342049992,0.49999564355435194,0.500004356445648,0.71875,0.28125,0.7683952064469232,0.2316047935531007,0.10859564580706031
6414.0,0.8891090289420548,0.11089097105794539,0.49999565966168996,0.50000434033831,0.71875,0.28125,0.7669870192937019,0.23301298070632215,0.10859564580706031
6416.0,0.8891133631051144,0.11088663689488557,0.4999956757094734,0.5000043242905265,0.71875,0.28125,0.7655494764204507,0.23445052357957355,0.10859564580706031
6418.0,0.8891176890841623,0.11088231091583782,0.4999956916979224,0.5000043083020775,0.71875,0.28125,0.7640826928000335,0.23591730719999088,0.10859564580706031
6420.0,0.8891220068946514,0.11087799310534852,0.4999957076272564,0.5000042923727436,0.71875,0.28125,0.7625867857440443,0.2374132142559801,0.10859564580706031
6422.0,0.8891263165520067,0.11087368344799343,0.499995723497694,0.500004276502306,0.71875,0.28125,0.7610618748934304,0.238938125106594,0.10859564580706031
6424.0,0.8891306180716226,0.11086938192837725,0.49999573930945285,0.5000042606905472,0.71875,0.28125,0.7595080822089291,0.24049191779109536,0.10859564580706031
6426.0,0.889134911468866,0.11086508853113392,0.49999575506275,0.50000424493725,0.71875,0.28125,0.7579255319613191,0.2420744680387055,0.10859564580706031
6428.0,0.8891391967590737,0.11086080324092626,0.4999957707578016,0.5000042292421985,0.71875,0.28125,0.7563143507214871,0.24368564927853736,0.10859564580706031
6430.0,0.8891434739575539,0.11085652604244614,0.49999578639482295,0.5000042136051771,0.71875,0.28125,0.7546746673503117,0.2453253326497128,0.10859564580706031
6432.0,0.8891477430795858,0.11085225692041428,0.49999580197402865,0.5000041980259714,0.71875,0.28125,0.7530066129883614,0.24699338701166296,0.10859564580706031
6434.0,0.8891520041404197,0.1108479958595803,0.49999581749563243,0.5000041825043676,0.71875,0.28125,0.751310321045414,0.24868967895461072,0.10859564580706031
6436.0,0.8891562571552775,0.11084374284472256,0.4999958329598473,0.5000041670401527,0.71875,0.28125,0.7495859271897908,0.2504140728102338,0.10859564580706031
6438.0,0.8891605021393518,0.11083949786064821,0.49999584836688543,0.5000041516331146,0.71875,0.28125,0.7478335693375141,0.25216643066251065,0.10859564580706031
6440.0,0.889164739107807,0.11083526089219307,0.49999586371695826,0.5000041362830419,0.71875,0.28125,0.7460533876412815,0.25394661235874344,0.10859564580706031
6442.0,0.8891689680757785,0.11083103192422158,0.49999587901027626,0.5000041209897237,0.6875,0.3125,0.7442455244792636,0.25575447552076136,0.10859564580706031
6444.0,0.8891731890583733,0.11082681094162679,0.4999958942470495,0.5000041057529505,0.6875,0.3125,0.7424101244437229,0.25758987555630225,0.10859564580706031
6446.0,0.8891774020706699,0.11082259792933025,0.4999959094274869,0.500004090572513,0.6875,0.3125,0.7405473343294556,0.25945266567056946,0.10859564580706031
6448.0,0.8891816071277181,0.110818392872282,0.4999959245517968,0.5000040754482031,0.6875,0.3125,0.7386573031220581,0.26134269687796735,0.10859564580706031
6450.0,0.8891858042445396,0.11081419575546048,0.49999593962018685,0.5000040603798133,0.6875,0.3125,0.7367401819860172,0.26325981801400833,0.10859564580706031
