wavenumber_cm-1,n,k,alpha_cm-1,nalpha_cm-1
470.54369,1.5255738,0.38912421,2300.9017,3510.1955
471.50792,1.5248499,0.38963228,2308.6271,3520.3098
472.47215,1.5241219,0.39013609,2316.3395,3530.3837
473.43639,1.523383,0.39062503,2323.9756,3540.305
474.40062,1.5226643,0.39111105,2331.6062,3550.2535
475.36485,1.5219409,0.39160427,2339.2916,3560.2636
476.32909,1.5212125,0.39210102,2347.01,3570.3008
477.29332,1.5204825,0.39260522,2354.7851,3580.4097
478.25756,1.519753,0.39310804,2362.5643,3590.5141
479.22179,1.5190096,0.39361504,2370.3807,3600.631
480.18602,1.5182705,0.39412266,2378.2132,3610.7709
481.15026,1.5175134,0.39463323,2386.0758,3620.902
482.11449,1.5167613,0.39513996,2393.9275,3631.0167
483.07872,1.5159945,0.39564919,2401.8067,3641.1259
484.04296,1.5152305,0.39615715,2409.6905,3651.2366
485.00719,1.5144497,0.3966606,2417.5591,3661.2717
485.97142,1.5136824,0.39715984,2425.4143,3671.3068
486.93566,1.5129025,0.39766464,2433.3155,3681.369
487.89989,1.5121305,0.39817116,2441.2395,3691.4726
488.86412,1.5113398,0.39868343,2449.2111,3701.5902
489.82836,1.510553,0.39919338,2457.1808,3711.7019
490.79259,1.5097488,0.39970523,2465.1747,3721.7945
491.75683,1.5089474,0.40021515,2473.1689,3731.8818
492.72106,1.5081273,0.4007183,2481.1337,3741.8655
493.68529,1.507324,0.40121603,2489.077,3751.8454
494.64953,1.5065082,0.40172049,2497.0742,3761.8629
495.61376,1.5057021,0.40222812,2505.1033,3771.9395
496.57799,1.504876,0.40274426,2513.1979,3782.0513
497.54223,1.5040514,0.40326053,2521.3058,3792.1737
498.50646,1.5032048,0.40377742,2529.4301,3802.2515
499.47069,1.5023582,0.40429133,2537.5482,3812.3064
500.43493,1.5015035,0.40480119,2545.6533,3822.3073
501.39916,1.5006458,0.40530404,2553.7266,3832.239
502.3634,1.4997754,0.40580866,2561.8232,3842.1595
503.32763,1.4989119,0.40631148,2569.9207,3852.0847
504.29186,1.4980272,0.40681073,2578.0078,3861.9258
505.2561,1.4971573,0.40730348,2586.0657,3871.7472
506.22033,1.4962723,0.40780056,2594.163,3881.5743
507.18456,1.495393,0.40829813,2602.2756,3891.4248
508.1488,1.4945064,0.40879703,2610.4086,3901.2723
509.11303,1.4936167,0.40929353,2618.5385,3911.0928
510.07726,1.4927106,0.4097932,2626.7006,3920.9038
511.0415,1.4918095,0.41029203,2634.8695,3930.7233
512.00573,1.4908987,0.41079083,2643.0503,3940.5203
512.96997,1.4899895,0.41128582,2651.2186,3950.2879
513.9342,1.4890486,0.41178325,2659.4147,3959.9977
514.89843,1.488127,0.41227937,2667.6143,3969.7488
515.86267,1.4871901,0.4127737,2675.8144,3979.4447
516.8269,1.4862514,0.41326225,2683.9889,3989.0821
517.79113,1.4853083,0.41375449,2692.1992,3998.7458
518.75537,1.4843671,0.4142465,2700.42,4008.4147
519.7196,1.4833832,0.41474113,2708.6698,4017.9952
520.68383,1.4824536,0.41523781,2716.945,4027.7449
521.64807,1.4814452,0.41573188,2725.2151,4037.2569
522.6123,1.4804659,0.41621998,2733.4581,4046.7914
523.57654,1.4794627,0.41670009,2741.6603,4056.1842
524.54077,1.4784652,0.41716391,2749.7666,4065.4343
525.505,1.4774687,0.41763118,2757.9071,4074.7215
526.46924,1.4764705,0.41809851,2766.0593,4084.0048
527.43347,1.4754632,0.4185662,2774.2251,4093.267
528.3977,1.4744636,0.4190329,2782.3958,4102.5413
529.36194,1.4734173,0.4195011,2790.5877,4111.7001
530.32617,1.4724314,0.41996747,2798.7788,4121.0099
531.2904,1.4713695,0.42043218,2806.9701,4130.0902
532.25464,1.4703435,0.42089507,2815.1605,4139.2528
533.21887,1.4692931,0.42135715,2823.3567,4148.3386
534.1831,1.4682428,0.42181501,2831.5357,4157.3818
535.14734,1.4671742,0.42226845,2839.6961,4166.3288
536.11157,1.4661107,0.42271075,2847.7925,4175.179
537.07581,1.4650387,0.4231545,2855.9094,4184.0176
538.04004,1.4639677,0.42359629,2864.0237,4192.8382
539.00427,1.4628832,0.42403612,2872.1355,4201.5988
539.96851,1.4618024,0.42447734,2880.2674,4210.3816
540.93274,1.4606977,0.42491606,2888.393,4219.0688
541.89697,1.4595983,0.42534864,2896.4874,4227.708
542.86121,1.4584718,0.4257752,2904.5512,4236.2059
543.82544,1.4573678,0.42618313,2912.4981,4244.5808
544.78967,1.45622,0.42659333,2920.4703,4252.8474
545.75391,1.4551444,0.42700416,2928.4568,4261.3275
546.71814,1.4539824,0.42741254,2936.4365,4269.5268
547.68238,1.4529032,0.42783433,2944.5183,4278.1
548.64661,1.4517113,0.42825195,2952.5816,4286.2961
549.61084,1.450604,0.42866284,2960.6086,4294.6705
550.57508,1.4493915,0.42906404,2968.5784,4302.6323
551.53931,1.4482726,0.42946085,2976.5276,4310.8234
552.50354,1.4470453,0.4298512,2984.4416,4318.6222
553.46778,1.4459133,0.43023536,2992.3218,4326.638
554.43201,1.4446713,0.43061072,3000.1502,4334.2308
555.39624,1.4435318,0.4309766,3007.9215,4342.0301
556.36048,1.4422877,0.43133864,3015.6747,4349.4705
557.32471,1.441146,0.43169928,3023.427,4357.1997
558.28895,1.4398972,0.43205625,3031.1622,4364.562
559.25318,1.4387443,0.43242368,3038.9797,4372.3147
560.21741,1.4374949,0.4327876,3046.7812,4379.7324
561.18165,1.4362868,0.43314222,3054.5261,4387.1755
562.14588,1.4350218,0.43348521,3062.1974,4394.3199
563.11011,1.433803,0.43381563,3069.788,4401.4711
564.07435,1.4325328,0.43413788,3077.3288,4408.3743
565.03858,1.4313158,0.43445659,3084.8521,4415.3975
566.00281,1.4300393,0.43476918,3092.3398,4422.1674
566.96705,1.4288238,0.4350867,3099.87,4429.1682
567.93128,1.427524,0.43540007,3107.3784,4435.8572
568.89552,1.4262919,0.43570372,3114.825,4442.6497
569.85975,1.4249686,0.4359954,3122.1931,4449.0271
570.82398,1.4237367,0.43627089,3129.4521,4455.5158
571.78822,1.422405,0.43653595,3136.6429,4461.5766
572.75245,1.4212255,0.43680063,3143.8374,4468.102
573.71668,1.4198658,0.43706265,3151.0191,4474.0244
574.68092,1.4187139,0.43733597,3158.2888,4480.7083
575.64515,1.4173493,0.43761083,3165.5763,4486.7274
576.60938,1.4161854,0.43787363,3172.783,4493.2488
577.57362,1.4147917,0.43812224,3179.8931,4498.8863
578.53785,1.4137329,0.43835196,3186.8718,4505.3855
579.50208,1.412325,0.43856597,3193.7418,4510.6014
580.46632,1.4119021,0.43877873,3200.6078,4518.9447
581.43055,1.4104468,0.44047523,3218.3198,4539.2688
582.39479,1.4081221,0.44062072,3224.7218,4540.802
583.35902,1.4066701,0.44076869,3231.1455,4545.1558
584.32325,1.4050062,0.44091398,3237.5531,4548.7821
585.28749,1.403559,0.44103843,3243.811,4552.88
586.25172,1.4020251,0.44114846,3249.9656,4556.5333
587.21595,1.4005893,0.44124365,3256.0134,4560.3376
588.18019,1.3991972,0.44133535,3262.0377,4564.234
589.14442,1.3977561,0.44142982,3268.0847,4567.9853
590.10865,1.39677,0.44151855,3274.0914,4573.1526
591.07289,1.3952935,0.44247758,3286.5646,4585.7222
592.03712,1.3931589,0.44250947,3292.1633,4586.5067
593.00136,1.3917106,0.44253552,3297.7193,4589.471
593.96559,1.3899856,0.44255495,3303.2265,4591.4371
594.92982,1.3885305,0.44257575,3308.7444,4594.2925
595.89406,1.3868963,0.44257718,3314.1178,4596.3375
596.85829,1.3854401,0.44256869,3319.4167,4598.8531
597.82252,1.3838327,0.44255269,3324.6591,4600.7719
598.78676,1.382382,0.44253537,3329.8912,4603.1817
599.75099,1.3807772,0.44251108,3335.0703,4604.9891
600.71522,1.3792927,0.44244951,3339.9674,4606.7927
601.67946,1.3777366,0.44237232,3344.7449,4608.1773
602.64369,1.3762745,0.44228929,3349.4763,4609.7987
603.60793,1.3747202,0.44219732,3354.1378,4611.0011
604.57216,1.3732636,0.44209749,3358.7374,4612.4318
605.53639,1.371745,0.44199029,3363.2786,4613.5605
606.50063,1.3702633,0.4418661,3367.6876,4614.6189
607.46486,1.3687642,0.4417333,3372.0279,4615.511
608.42909,1.3673224,0.44159415,3376.3165,4616.5133
609.39333,1.3658177,0.44145221,3380.5802,4617.2562
610.35756,1.3643852,0.44131276,3384.8597,4618.2527
611.32179,1.3629004,0.44117153,3389.1221,4619.0358
612.28603,1.3614599,0.4410274,3393.3588,4619.9218
613.25026,1.3599496,0.44087827,3397.5535,4620.5015
614.2145,1.3584945,0.44072363,3401.702,4621.1935
615.17873,1.3569838,0.44055712,3405.755,4621.5543
616.14296,1.3555118,0.44036496,3409.6053,4621.7602
617.1072,1.3539953,0.44016469,3413.3881,4621.7115
618.07143,1.3525264,0.43996632,3417.1809,4621.8274
619.03566,1.3510039,0.43975234,3420.8473,4621.578
619.9999,1.3495072,0.43950808,3424.2727,4621.0807
620.96413,1.3479667,0.43923175,3427.4419,4620.0775
621.92836,1.3464922,0.43893144,3430.417,4619.0296
622.8926,1.3450086,0.43861568,3433.2639,4617.7695
623.85683,1.3435704,0.43830049,3436.1076,4616.6523
624.82107,1.34208,0.43797687,3438.8775,4615.2486
625.7853,1.3406731,0.43763947,3441.5312,4613.9682
626.74953,1.3392069,0.43728334,3444.0291,4612.2676
627.71377,1.3378155,0.43692952,3446.5367,4610.8303
628.678,1.3364042,0.4365741,3449.023,4609.2889
629.64223,1.3350366,0.43622148,3451.5229,4607.9095
630.60647,1.3336301,0.43587679,3454.0771,4606.4611
631.5707,1.3322743,0.43553925,3456.6796,4605.2455
632.53493,1.3308833,0.43521786,3459.4024,4604.0608
633.49917,1.329495,0.43488628,3462.0363,4602.7598
634.4634,1.3280886,0.43454921,3464.6184,4601.3203
635.42763,1.3266993,0.4342066,3467.1481,4599.8628
636.39187,1.3252604,0.43385869,3469.627,4598.1593
637.3561,1.3238586,0.43348736,3471.9099,4596.3178
638.32034,1.3224454,0.43312103,3474.224,4594.4715
639.28457,1.3210247,0.4327457,3476.4568,4592.4852
640.2488,1.319586,0.43235233,3478.5356,4590.227
641.21304,1.3181516,0.4319275,3480.3512,4587.6304
642.17727,1.3167157,0.43146542,3481.8558,4584.6143
643.1415,1.3153348,0.43102172,3483.4979,4581.966
644.10574,1.313921,0.43056756,3485.0446,4579.0732
645.06997,1.3125297,0.4300983,3486.4578,4576.0793
646.0342,1.3111174,0.42961669,3487.7594,4572.8621
646.99844,1.3097461,0.42909789,3488.747,4569.3729
647.96267,1.3083632,0.42859477,3489.8496,4565.9908
648.92691,1.3070316,0.42809236,3490.9459,4562.7768
649.89114,1.3056335,0.42757678,3491.9225,4559.1711
650.85537,1.3042803,0.4270317,3492.6452,4555.3883
651.81961,1.3029289,0.4264738,3493.2497,4551.4561
652.78384,1.3016119,0.4258883,3493.6144,4547.3301
653.74807,1.3003253,0.42532626,3494.1575,4543.5414
654.71231,1.299032,0.42476207,3494.6694,4539.6873
655.67654,1.2977591,0.42419589,3495.1511,4535.8641
656.64077,1.2964842,0.42362821,3495.6069,4531.9992
657.60501,1.2952108,0.42303136,3495.8077,4527.8081
658.56924,1.2940207,0.42245722,3496.1821,4524.1318
659.53348,1.2927903,0.42189199,3496.6164,4520.3917
660.49771,1.2916001,0.42135301,3497.2549,4517.0548
661.46194,1.2903932,0.42082673,3497.9858,4513.7773
662.42618,1.2891731,0.42030561,3498.747,4510.4906
663.39041,1.2879596,0.4197613,3499.3022,4506.9598
664.35464,1.2867677,0.41924527,3500.0803,4503.7904
665.31888,1.2855508,0.41873169,3500.8664,4500.5417
666.28311,1.2843459,0.41822076,3501.6622,4497.3454
667.24734,1.2831165,0.41771355,3502.4769,4494.0858
668.21158,1.2819035,0.4171882,3503.1269,4490.6707
669.17581,1.280688,0.4166891,3503.985,4487.5117
670.14005,1.279454,0.41618073,3504.7529,4484.1701
671.10428,1.2782172,0.415667,3505.4632,4480.7434
672.06851,1.276986,0.41514739,3506.1115,4477.2554
673.03275,1.2757181,0.4146263,3506.7347,4473.6048
673.99698,1.2745063,0.41408783,3507.198,4469.946
674.96121,1.2732416,0.4135685,3507.8106,4466.2905
675.92545,1.2720083,0.41303182,3508.2632,4462.5399
676.88968,1.2707369,0.41248876,3508.6486,4458.5694
677.85391,1.2694983,0.41194904,3509.0493,4454.7322
678.81815,1.2682124,0.41137975,3509.1847,4450.3916
679.78238,1.266988,0.41082442,3509.4254,4446.4
680.74661,1.2656901,0.41025692,3509.5487,4442.001
681.71085,1.2644485,0.40967092,3509.4997,4437.5817
682.67508,1.2631624,0.40907496,3509.3511,4432.8802
683.63932,1.2619219,0.40847665,3509.1678,4428.2956
684.60355,1.2606405,0.40784568,3508.689,4423.1954
685.56778,1.2594296,0.40723455,3508.3659,4418.5398
686.53202,1.258171,0.40661633,3507.9668,4413.622
687.49625,1.2569329,0.40598896,3507.4737,4408.6589
688.46048,1.2556782,0.40535581,3506.9154,4403.5571
689.42472,1.2544506,0.40468529,3506.0179,4398.1261
690.38895,1.2532587,0.40404865,3505.3982,4393.1708
691.35318,1.2520427,0.40343252,3504.9412,4388.3358
692.31742,1.2508091,0.402816,3504.4659,4383.4177
693.28165,1.2495573,0.40218318,3503.8336,4378.2407
694.24589,1.2482908,0.40153596,3503.0604,4372.8379
695.21012,1.2470298,0.40083227,3501.7781,4366.8216
696.17435,1.2458158,0.40014866,3500.6545,4361.1705
697.13859,1.244563,0.39944786,3499.3637,4355.1785
698.10282,1.2433618,0.39873314,3497.9338,4349.1974
699.06705,1.2421144,0.39802009,3496.5013,4343.0547
700.03129,1.2409369,0.3972294,3494.3685,4336.2907
700.99552,1.2398319,0.39653131,3493.0323,4330.7729
701.95975,1.2386365,0.39583325,3491.6793,4324.9215
702.92399,1.2374986,0.39513516,3490.3093,4319.253
703.88822,1.2363275,0.3944371,3488.9225,4313.4509
704.85246,1.2351673,0.39373901,3487.5186,4307.6688
705.81669,1.2340055,0.39304096,3486.098,4301.864
706.78092,1.2328446,0.39234287,3484.6603,4296.0445
707.74516,1.2316853,0.39164481,3483.2058,4290.2134
708.70939,1.2305243,0.39094672,3481.7343,4284.3586
709.67362,1.2293614,0.39024866,3480.246,4278.4802
710.63786,1.2282132,0.38955057,3478.7406,4272.6351
711.60209,1.2270503,0.38885251,3477.2185,4266.722
712.56632,1.2258859,0.38815442,3475.6792,4260.7861
713.53056,1.2247264,0.38745636,3474.1233,4254.8507
714.49479,1.2235585,0.38675827,3472.5502,4248.8685
715.45903,1.2223964,0.38606021,3470.9605,4242.8895
716.42326,1.2212236,0.38536212,3469.3536,4236.8564
717.38749,1.220052,0.38466406,3467.73,4230.8109
718.35173,1.2188863,0.38396597,3466.0892,4224.7685
719.31596,1.2177088,0.38326791,3464.4318,4218.6692
720.28019,1.216521,0.38256982,3462.7572,4212.517
721.24443,1.215341,0.38187176,3461.066,4206.3753
722.20866,1.2141449,0.38117367,3459.3575,4200.1615
723.17289,1.2129531,0.38047561,3457.6325,4193.946
724.13713,1.2117947,0.37977752,3455.8902,4187.8295
725.10136,1.2105901,0.37920898,3455.3115,4182.9659
726.06559,1.2091461,0.37855953,3453.9807,4176.3674
727.02983,1.207921,0.37756759,3449.5052,4166.7298
727.99406,1.2068877,0.37699899,3448.8785,4162.4091
728.9583,1.2054343,0.37644777,3448.3971,4156.8162
729.92253,1.2040399,0.3755663,3444.8733,4147.765
730.88676,1.202803,0.3747763,3442.1682,4140.2503
731.851,1.2015216,0.37403616,3439.9024,4133.1172
732.81523,1.2001984,0.37327829,3437.4555,4125.6286
733.77946,1.1988611,0.37256703,3435.42,4118.5914
734.7437,1.1974062,0.37181219,3432.9649,4110.6534
735.70793,1.1959696,0.37097847,3429.7622,4101.8913
736.67216,1.1944501,0.37014005,3426.4958,4092.7783
737.6364,1.1928896,0.36905578,3420.9302,4080.7919
738.60063,1.1915625,0.36795205,3415.1577,4069.374
739.56487,1.190192,0.3668873,3409.7208,4058.2223
740.5291,1.1889458,0.36569393,3403.0611,4046.055
741.49333,1.1878215,0.36469939,3398.2252,4036.485
742.45757,1.1865884,0.36376742,3393.9489,4027.2204
743.4218,1.1852546,0.3628248,3389.5506,4017.4803
744.38603,1.183944,0.36165279,3382.9837,4005.2632
745.35027,1.1829271,0.36075205,3378.9291,3997.0269
746.3145,1.1813756,0.35995162,3375.7935,3988.0801
747.27873,1.1799641,0.35859802,3367.444,3973.4629
748.24297,1.1789142,0.35753879,3361.8294,3963.3084
749.2072,1.1775086,0.35661989,3357.5105,3953.4974
750.17144,1.1761119,0.35538751,3350.214,3940.2267
751.13567,1.1749008,0.35415414,3342.8783,3927.5503
752.0999,1.173792,0.35304627,3336.6989,3916.5905
753.06414,1.172433,0.35208279,3331.8591,3906.3816
754.02837,1.1710032,0.35075563,3323.5499,3891.8876
754.9926,1.1699185,0.34950465,3315.9313,3879.3694
755.95684,1.1685913,0.34839326,3309.6084,3867.5794
756.92107,1.1673249,0.34703678,3300.9273,3853.2547
757.8853,1.1662012,0.34581569,3293.5028,3840.8871
758.84954,1.1649249,0.34459725,3286.074,3828.0294
759.81377,1.1637286,0.34323105,3277.2049,3813.7771
760.77801,1.1626318,0.34193414,3268.9651,3800.6026
761.74224,1.1614846,0.34075588,3261.8295,3788.5648
762.70647,1.1601709,0.33948761,3253.8028,3774.9674
763.67071,1.1589658,0.33801299,3243.7651,3759.4128
764.63494,1.1579059,0.3366853,3235.1033,3745.9454
765.59917,1.1567211,0.33531198,3225.9705,3731.5482
766.56341,1.1556082,0.33390978,3216.5262,3717.0439
767.52764,1.1544979,0.33242482,3206.2496,3701.6083
768.49187,1.153567,0.33104849,3196.9861,3687.9376
769.45611,1.1524063,0.32978195,3188.7509,3674.7368
770.42034,1.1512386,0.32821107,3177.5386,3658.1049
771.38457,1.1503582,0.32667398,3166.6157,3642.7424
772.34881,1.149416,0.32531613,3157.3952,3629.1605
773.31304,1.1483977,0.32392281,3147.7971,3614.9229
774.27728,1.1473694,0.32246763,3137.5633,3599.9441
775.24151,1.146454,0.32096067,3126.7899,3584.7207
776.20574,1.1454881,0.31960195,3117.4259,3570.9744
777.16998,1.1444013,0.31801736,3105.8231,3554.308
778.13421,1.1436747,0.31640115,3093.8726,3538.384
779.09844,1.1428211,0.31506878,3084.6619,3525.2167
780.06268,1.1419034,0.31354776,3073.5697,3509.7197
781.02691,1.1411335,0.31208614,3063.0236,3495.3189
781.99114,1.1402315,0.31068954,3053.081,3481.2191
782.95538,1.1393706,0.30913985,3041.5984,3465.5076
783.91961,1.138575,0.30768508,3031.0132,3451.0357
784.88385,1.1377804,0.30615389,3019.6391,3435.6863
785.84808,1.1371033,0.30476773,3009.66,3422.2944
786.81231,1.1362098,0.30342624,3000.089,3408.7307
787.77655,1.1353115,0.30187863,2988.4451,3392.8161
788.74078,1.134572,0.30031413,2976.5962,3377.1628
789.70501,1.1339078,0.29886869,2965.8909,3363.0468
790.66925,1.1331388,0.29751313,2956.0437,3349.6077
791.63348,1.1322677,0.29605594,2945.1526,3334.7012
792.59771,1.1314795,0.29452398,2933.4815,3319.1741
793.56195,1.1307185,0.29303166,2922.1685,3304.1498
794.52618,1.129967,0.29148471,2910.2739,3288.5134
795.49042,1.129288,0.28998777,2898.8417,3273.627
796.45465,1.128528,0.28854653,2887.9308,3259.1107
797.41888,1.1277436,0.28700781,2876.008,3243.3996
798.38312,1.1270467,0.28543198,2863.6757,3227.4963
799.34735,1.1263661,0.28391415,2851.8878,3212.2699
800.31158,1.1256561,0.28237927,2839.8917,3196.7415
801.27582,1.1250029,0.28084326,2827.847,3181.3359
802.24005,1.1243069,0.27935347,2816.231,3166.308
803.20428,1.1235583,0.27777654,2803.6994,3150.1196
804.16852,1.1229044,0.27614665,2790.5944,3133.5707
805.13275,1.1223052,0.27458256,2778.1156,3117.8935
806.09699,1.1216432,0.27301854,2765.5996,3102.0159
807.06122,1.1210344,0.27144802,2752.9797,3086.1849
808.02545,1.1203655,0.26986709,2740.2162,3070.0437
808.98969,1.119741,0.26821601,2726.7012,3053.1991
809.95392,1.1191925,0.26659113,2713.4128,3036.8312
810.91815,1.1185961,0.26501513,2700.5831,3020.8617
811.88239,1.1179661,0.26336306,2686.9393,3003.9069
812.84662,1.117431,0.26166141,2672.7488,2986.6125
813.81085,1.1169459,0.26002821,2659.2172,2970.2017
814.77509,1.116374,0.25839227,2645.618,2953.4991
815.73932,1.11588,0.25663048,2630.6889,2935.5332
816.70356,1.1155297,0.25499851,2617.0495,2919.3964
817.66779,1.1150233,0.25343144,2604.0376,2903.5624
818.63202,1.1145403,0.2517018,2589.3152,2885.8962
819.59626,1.1141858,0.25006166,2575.4726,2869.5551
820.56049,1.113732,0.24846902,2562.0802,2853.4707
821.52472,1.1133165,0.24678521,2547.7079,2836.4053
822.48896,1.1129168,0.24519292,2534.2407,2820.3991
823.45319,1.1124003,0.24353318,2520.037,2803.2899
824.41742,1.1119808,0.24174504,2504.4629,2784.9146
825.38166,1.1116787,0.23996668,2488.9468,2766.9092
826.34589,1.1114542,0.23827872,2474.3264,2750.1006
827.31012,1.1111469,0.23669319,2460.73,2734.2326
828.27436,1.1107913,0.23500657,2446.043,2717.0433
829.23859,1.1105382,0.23331568,2431.2706,2700.0189
830.20283,1.1102415,0.23168957,2417.1331,2683.6015
831.16706,1.1099339,0.23001471,2402.4469,2666.5572
832.13129,1.109645,0.22830518,2387.3576,2649.1194
833.09553,1.1093957,0.22656977,2371.956,2631.4379
834.05976,1.1092113,0.22490506,2357.2533,2614.6921
835.02399,1.1089309,0.22320652,2342.1553,2597.2885
835.98823,1.1087725,0.22144735,2326.3792,2579.4253
836.95246,1.1086063,0.21979184,2311.6508,2562.7107
837.91669,1.1084133,0.21809001,2296.3944,2545.3542
838.88093,1.1082616,0.21636078,2280.808,2527.7318
839.84516,1.1081361,0.21464796,2265.3529,2510.3192
840.8094,1.1080424,0.2129287,2249.7881,2492.8605
841.77363,1.1079655,0.21122761,2234.374,2475.6092
842.73786,1.1079175,0.20955412,2219.2109,2458.7027
843.7021,1.1078249,0.20792493,2204.4769,2442.1745
844.66633,1.1077029,0.20620139,2188.702,2424.4314
845.63056,1.1076659,0.20445089,2172.5988,2406.5136
846.5948,1.107685,0.20272923,2156.76,2389.0106
847.55903,1.1077281,0.20105019,2141.3335,2372.0153
848.52326,1.1077163,0.19937816,2125.941,2354.9395
849.4875,1.1077912,0.19767109,2110.1338,2337.5877
850.45173,1.1078568,0.19605251,2095.2311,2321.2159
851.41597,1.1078593,0.19439472,2079.8697,2304.2029
852.3802,1.1079355,0.19267984,2063.8565,2286.6199
853.34443,1.1080438,0.19102816,2048.4795,2269.805
854.30867,1.1081076,0.18937527,2033.0494,2252.8374
855.2729,1.1082051,0.18766224,2016.933,2235.1754
856.23713,1.1083813,0.1859608,2000.8997,2217.7598
857.20137,1.1085608,0.18431422,1985.4162,2200.9546
858.1656,1.1087383,0.18266621,1969.8774,2184.0785
859.12983,1.1089402,0.1810002,1954.1042,2166.9848
860.09407,1.1091706,0.17936309,1938.603,2150.2414
