window,center,x,pooled_count
11,0.1499999999999999,-0.9540000000000001,0
11,0.1499999999999999,-0.9420000000000001,0
11,0.1499999999999999,-0.93,0
11,0.1499999999999999,-0.918,0
11,0.1499999999999999,-0.906,0
11,0.1499999999999999,-0.894,0
11,0.1499999999999999,-0.882,0
11,0.1499999999999999,-0.87,0
11,0.1499999999999999,-0.858,0
11,0.1499999999999999,-0.8460000000000001,0
11,0.1499999999999999,-0.8340000000000001,0
11,0.1499999999999999,-0.8220000000000001,0
11,0.1499999999999999,-0.81,0
11,0.1499999999999999,-0.798,0
11,0.1499999999999999,-0.786,0
11,0.1499999999999999,-0.774,0
11,0.1499999999999999,-0.762,0
11,0.1499999999999999,-0.75,0
11,0.1499999999999999,-0.738,0
11,0.1499999999999999,-0.726,0
11,0.1499999999999999,-0.714,0
11,0.1499999999999999,-0.702,0
11,0.1499999999999999,-0.69,0
11,0.1499999999999999,-0.6779999999999999,0
11,0.1499999999999999,-0.6659999999999999,0
11,0.1499999999999999,-0.6539999999999999,0
11,0.1499999999999999,-0.642,0
11,0.1499999999999999,-0.6300000000000001,0
11,0.1499999999999999,-0.6180000000000001,0
11,0.1499999999999999,-0.6060000000000001,0
11,0.1499999999999999,-0.5940000000000001,0
11,0.1499999999999999,-0.5820000000000001,0
11,0.1499999999999999,-0.5700000000000001,0
11,0.1499999999999999,-0.558,0
11,0.1499999999999999,-0.546,0
11,0.1499999999999999,-0.534,0
11,0.1499999999999999,-0.522,0
11,0.1499999999999999,-0.51,0
11,0.1499999999999999,-0.498,0
11,0.1499999999999999,-0.486,3
11,0.1499999999999999,-0.474,0
11,0.1499999999999999,-0.46199999999999997,0
11,0.1499999999999999,-0.44999999999999996,0
11,0.1499999999999999,-0.43799999999999994,5
11,0.1499999999999999,-0.42599999999999993,2
11,0.1499999999999999,-0.4139999999999999,1
11,0.1499999999999999,-0.4019999999999999,1
11,0.1499999999999999,-0.39,1
11,0.1499999999999999,-0.3780000000000001,4
11,0.1499999999999999,-0.3660000000000001,4
11,0.1499999999999999,-0.3540000000000001,6
11,0.1499999999999999,-0.3420000000000001,7
11,0.1499999999999999,-0.33000000000000007,9
11,0.1499999999999999,-0.31800000000000006,8
11,0.1499999999999999,-0.30600000000000005,8
11,0.1499999999999999,-0.29400000000000004,15
11,0.1499999999999999,-0.28200000000000003,22
11,0.1499999999999999,-0.27,18
11,0.1499999999999999,-0.258,28
11,0.1499999999999999,-0.246,36
11,0.1499999999999999,-0.23399999999999999,36
11,0.1499999999999999,-0.22199999999999998,50
11,0.1499999999999999,-0.20999999999999996,73
11,0.1499999999999999,-0.19799999999999995,61
11,0.1499999999999999,-0.18599999999999994,65
11,0.1499999999999999,-0.17399999999999993,73
11,0.1499999999999999,-0.16199999999999992,96
11,0.1499999999999999,-0.1499999999999999,106
11,0.1499999999999999,-0.138,146
11,0.1499999999999999,-0.1260000000000001,144
11,0.1499999999999999,-0.1140000000000001,153
11,0.1499999999999999,-0.10200000000000009,204
11,0.1499999999999999,-0.09000000000000008,234
11,0.1499999999999999,-0.07800000000000007,236
11,0.1499999999999999,-0.06600000000000006,282
11,0.1499999999999999,-0.05400000000000005,375
11,0.1499999999999999,-0.04200000000000004,403
11,0.1499999999999999,-0.030000000000000027,431
11,0.1499999999999999,-0.018000000000000016,456
11,0.1499999999999999,-0.006000000000000005,550
11,0.1499999999999999,0.006000000000000005,572
11,0.1499999999999999,0.018000000000000016,647
11,0.1499999999999999,0.030000000000000027,781
11,0.1499999999999999,0.04200000000000004,777
11,0.1499999999999999,0.05400000000000005,836
11,0.1499999999999999,0.06600000000000006,940
11,0.1499999999999999,0.07800000000000007,1023
11,0.1499999999999999,0.09000000000000008,1195
11,0.1499999999999999,0.10200000000000009,1260
11,0.1499999999999999,0.11399999999999999,1360
11,0.1499999999999999,0.1259999999999999,1404
11,0.1499999999999999,0.1379999999999999,1518
11,0.1499999999999999,0.1499999999999999,1633
11,0.1499999999999999,0.16199999999999992,1787
11,0.1499999999999999,0.17399999999999993,1774
11,0.1499999999999999,0.18599999999999994,2027
11,0.1499999999999999,0.19799999999999995,2107
11,0.1499999999999999,0.20999999999999996,2095
11,0.1499999999999999,0.22199999999999998,2223
11,0.1499999999999999,0.23399999999999999,2387
11,0.1499999999999999,0.246,2347
11,0.1499999999999999,0.258,2464
11,0.1499999999999999,0.27,2589
11,0.1499999999999999,0.28200000000000003,2533
11,0.1499999999999999,0.29400000000000004,2652
11,0.1499999999999999,0.30600000000000005,2684
11,0.1499999999999999,0.31800000000000006,2631
11,0.1499999999999999,0.33000000000000007,2629
11,0.1499999999999999,0.3420000000000001,2571
11,0.1499999999999999,0.3540000000000001,2616
11,0.1499999999999999,0.3660000000000001,2624
11,0.1499999999999999,0.3780000000000001,2584
11,0.1499999999999999,0.3900000000000001,2500
11,0.1499999999999999,0.40200000000000014,2569
11,0.1499999999999999,0.41400000000000015,2388
11,0.1499999999999999,0.42600000000000016,2229
11,0.1499999999999999,0.43800000000000017,2207
11,0.1499999999999999,0.4500000000000002,2096
11,0.1499999999999999,0.4620000000000002,2028
11,0.1499999999999999,0.4740000000000002,1777
11,0.1499999999999999,0.4860000000000002,1710
11,0.1499999999999999,0.4980000000000002,1587
11,0.1499999999999999,0.51,1387
11,0.1499999999999999,0.5219999999999998,1289
11,0.1499999999999999,0.5339999999999998,1270
11,0.1499999999999999,0.5459999999999998,1078
11,0.1499999999999999,0.5579999999999998,932
11,0.1499999999999999,0.5699999999999998,885
11,0.1499999999999999,0.5819999999999999,759
11,0.1499999999999999,0.5939999999999999,620
11,0.1499999999999999,0.6059999999999999,508
11,0.1499999999999999,0.6179999999999999,494
11,0.1499999999999999,0.6299999999999999,365
11,0.1499999999999999,0.6419999999999999,339
11,0.1499999999999999,0.6539999999999999,252
11,0.1499999999999999,0.6659999999999999,227
11,0.1499999999999999,0.6779999999999999,188
11,0.1499999999999999,0.69,169
11,0.1499999999999999,0.702,122
11,0.1499999999999999,0.714,87
11,0.1499999999999999,0.726,77
11,0.1499999999999999,0.738,68
11,0.1499999999999999,0.75,41
11,0.1499999999999999,0.762,31
11,0.1499999999999999,0.774,29
11,0.1499999999999999,0.786,17
11,0.1499999999999999,0.798,13
11,0.1499999999999999,0.81,8
11,0.1499999999999999,0.8220000000000001,13
11,0.1499999999999999,0.8340000000000001,3
11,0.1499999999999999,0.8460000000000001,8
11,0.1499999999999999,0.8580000000000001,2
11,0.1499999999999999,0.8700000000000001,2
11,0.1499999999999999,0.8820000000000001,2
11,0.1499999999999999,0.8940000000000001,1
11,0.1499999999999999,0.9060000000000001,0
11,0.1499999999999999,0.9180000000000001,1
11,0.1499999999999999,0.9300000000000002,0
11,0.1499999999999999,0.9420000000000002,0
11,0.1499999999999999,0.9540000000000002,0
11,0.1499999999999999,0.9660000000000002,0
11,0.1499999999999999,0.9780000000000002,0
11,0.1499999999999999,0.9900000000000002,0
11,0.1499999999999999,1.0020000000000002,0
11,0.1499999999999999,1.014,0
11,0.1499999999999999,1.0259999999999998,0
11,0.1499999999999999,1.0379999999999998,0
11,0.1499999999999999,1.0499999999999998,0
11,0.1499999999999999,1.0619999999999998,0
11,0.1499999999999999,1.0739999999999998,0
11,0.1499999999999999,1.0859999999999999,0
11,0.1499999999999999,1.0979999999999999,0
11,0.1499999999999999,1.1099999999999999,0
11,0.1499999999999999,1.1219999999999999,0
11,0.1499999999999999,1.134,0
11,0.1499999999999999,1.146,0
11,0.1499999999999999,1.158,0
11,0.1499999999999999,1.17,0
11,0.1499999999999999,1.182,0
11,0.1499999999999999,1.194,0
11,0.1499999999999999,1.206,0
11,0.1499999999999999,1.218,0
11,0.1499999999999999,1.23,0
11,0.1499999999999999,1.242,0
11,0.1499999999999999,1.254,0
11,0.1499999999999999,1.266,0
11,0.1499999999999999,1.278,0
11,0.1499999999999999,1.29,0
11,0.1499999999999999,1.302,0
11,0.1499999999999999,1.314,0
11,0.1499999999999999,1.326,0
11,0.1499999999999999,1.338,0
11,0.1499999999999999,1.35,0
11,0.1499999999999999,1.362,0
11,0.1499999999999999,1.374,0
11,0.1499999999999999,1.3860000000000001,0
11,0.1499999999999999,1.3980000000000001,0
11,0.1499999999999999,1.4100000000000001,0
11,0.1499999999999999,1.4220000000000002,0
11,0.1499999999999999,1.4340000000000002,0
11,0.1499999999999999,1.4460000000000002,0
11,0.1499999999999999,1.4580000000000002,0
11,0.1499999999999999,1.4700000000000002,0
11,0.1499999999999999,1.4820000000000002,0
11,0.1499999999999999,1.4940000000000002,0
11,0.1499999999999999,1.5060000000000002,0
11,0.1499999999999999,1.5180000000000002,0
11,0.1499999999999999,1.53,0
11,0.1499999999999999,1.5419999999999998,0
11,0.1499999999999999,1.5539999999999998,0
11,0.1499999999999999,1.5659999999999998,0
11,0.1499999999999999,1.5779999999999998,0
11,0.1499999999999999,1.5899999999999999,0
11,0.1499999999999999,1.6019999999999999,0
11,0.1499999999999999,1.6139999999999999,0
11,0.1499999999999999,1.626,0
11,0.1499999999999999,1.638,0
11,0.1499999999999999,1.65,0
11,0.1499999999999999,1.662,0
11,0.1499999999999999,1.674,0
11,0.1499999999999999,1.686,0
11,0.1499999999999999,1.698,0
11,0.1499999999999999,1.71,0
11,0.1499999999999999,1.722,0
11,0.1499999999999999,1.734,0
11,0.1499999999999999,1.746,0
11,0.1499999999999999,1.758,0
11,0.1499999999999999,1.77,0
11,0.1499999999999999,1.782,0
11,0.1499999999999999,1.794,0
12,0.2999999999999998,-1.794,0
12,0.2999999999999998,-1.782,0
12,0.2999999999999998,-1.77,0
12,0.2999999999999998,-1.758,0
12,0.2999999999999998,-1.746,0
12,0.2999999999999998,-1.734,0
12,0.2999999999999998,-1.722,0
12,0.2999999999999998,-1.71,0
12,0.2999999999999998,-1.698,0
12,0.2999999999999998,-1.686,0
12,0.2999999999999998,-1.6740000000000002,0
12,0.2999999999999998,-1.6620000000000001,0
12,0.2999999999999998,-1.6500000000000001,0
12,0.2999999999999998,-1.6380000000000001,0
12,0.2999999999999998,-1.6260000000000001,0
12,0.2999999999999998,-1.614,0
12,0.2999999999999998,-1.602,0
12,0.2999999999999998,-1.59,0
12,0.2999999999999998,-1.578,0
12,0.2999999999999998,-1.566,0
12,0.2999999999999998,-1.554,0
12,0.2999999999999998,-1.542,0
12,0.2999999999999998,-1.53,0
12,0.2999999999999998,-1.518,0
12,0.2999999999999998,-1.506,0
12,0.2999999999999998,-1.494,0
12,0.2999999999999998,-1.482,0
12,0.2999999999999998,-1.47,0
12,0.2999999999999998,-1.458,0
12,0.2999999999999998,-1.446,0
12,0.2999999999999998,-1.434,0
12,0.2999999999999998,-1.422,0
12,0.2999999999999998,-1.41,0
12,0.2999999999999998,-1.398,0
12,0.2999999999999998,-1.3860000000000001,0
12,0.2999999999999998,-1.374,0
12,0.2999999999999998,-1.362,0
12,0.2999999999999998,-1.35,0
12,0.2999999999999998,-1.338,0
12,0.2999999999999998,-1.326,0
12,0.2999999999999998,-1.314,0
12,0.2999999999999998,-1.302,0
12,0.2999999999999998,-1.29,0
12,0.2999999999999998,-1.278,0
12,0.2999999999999998,-1.266,0
12,0.2999999999999998,-1.254,0
12,0.2999999999999998,-1.242,0
12,0.2999999999999998,-1.23,0
12,0.2999999999999998,-1.218,0
12,0.2999999999999998,-1.2060000000000002,0
12,0.2999999999999998,-1.1940000000000002,0
12,0.2999999999999998,-1.1820000000000002,0
12,0.2999999999999998,-1.1700000000000002,0
12,0.2999999999999998,-1.1580000000000001,0
12,0.2999999999999998,-1.1460000000000001,0
12,0.2999999999999998,-1.1340000000000001,0
12,0.2999999999999998,-1.122,0
12,0.2999999999999998,-1.11,0
12,0.2999999999999998,-1.098,0
12,0.2999999999999998,-1.086,0
12,0.2999999999999998,-1.074,0
12,0.2999999999999998,-1.062,0
12,0.2999999999999998,-1.05,0
12,0.2999999999999998,-1.038,0
12,0.2999999999999998,-1.026,0
12,0.2999999999999998,-1.014,0
12,0.2999999999999998,-1.002,0
12,0.2999999999999998,-0.99,0
12,0.2999999999999998,-0.978,0
12,0.2999999999999998,-0.966,0
12,0.2999999999999998,-0.9540000000000001,0
12,0.2999999999999998,-0.9420000000000001,0
12,0.2999999999999998,-0.93,0
12,0.2999999999999998,-0.918,0
12,0.2999999999999998,-0.906,0
12,0.2999999999999998,-0.894,0
12,0.2999999999999998,-0.882,0
12,0.2999999999999998,-0.87,0
12,0.2999999999999998,-0.858,0
12,0.2999999999999998,-0.8460000000000001,0
12,0.2999999999999998,-0.8340000000000001,0
12,0.2999999999999998,-0.8220000000000001,0
12,0.2999999999999998,-0.81,0
12,0.2999999999999998,-0.798,0
12,0.2999999999999998,-0.786,0
12,0.2999999999999998,-0.774,0
12,0.2999999999999998,-0.762,0
12,0.2999999999999998,-0.75,0
12,0.2999999999999998,-0.738,0
12,0.2999999999999998,-0.726,0
12,0.2999999999999998,-0.714,0
12,0.2999999999999998,-0.702,0
12,0.2999999999999998,-0.69,0
12,0.2999999999999998,-0.6779999999999999,0
12,0.2999999999999998,-0.6659999999999999,0
12,0.2999999999999998,-0.6539999999999999,0
12,0.2999999999999998,-0.642,0
12,0.2999999999999998,-0.6300000000000001,0
12,0.2999999999999998,-0.6180000000000001,0
12,0.2999999999999998,-0.6060000000000001,0
12,0.2999999999999998,-0.5940000000000001,0
12,0.2999999999999998,-0.5820000000000001,0
12,0.2999999999999998,-0.5700000000000001,0
12,0.2999999999999998,-0.558,0
12,0.2999999999999998,-0.546,0
12,0.2999999999999998,-0.534,0
12,0.2999999999999998,-0.522,0
12,0.2999999999999998,-0.51,0
12,0.2999999999999998,-0.498,0
12,0.2999999999999998,-0.486,0
12,0.2999999999999998,-0.474,0
12,0.2999999999999998,-0.46199999999999997,0
12,0.2999999999999998,-0.44999999999999996,0
12,0.2999999999999998,-0.43799999999999994,0
12,0.2999999999999998,-0.42599999999999993,0
12,0.2999999999999998,-0.4139999999999999,0
12,0.2999999999999998,-0.4019999999999999,0
12,0.2999999999999998,-0.39,0
12,0.2999999999999998,-0.3780000000000001,0
12,0.2999999999999998,-0.3660000000000001,0
12,0.2999999999999998,-0.3540000000000001,0
12,0.2999999999999998,-0.3420000000000001,0
12,0.2999999999999998,-0.33000000000000007,0
12,0.2999999999999998,-0.31800000000000006,0
12,0.2999999999999998,-0.30600000000000005,0
12,0.2999999999999998,-0.29400000000000004,0
12,0.2999999999999998,-0.28200000000000003,0
12,0.2999999999999998,-0.27,0
12,0.2999999999999998,-0.258,0
12,0.2999999999999998,-0.246,0
12,0.2999999999999998,-0.23399999999999999,0
12,0.2999999999999998,-0.22199999999999998,0
12,0.2999999999999998,-0.20999999999999996,1
12,0.2999999999999998,-0.19799999999999995,0
12,0.2999999999999998,-0.18599999999999994,1
12,0.2999999999999998,-0.17399999999999993,0
12,0.2999999999999998,-0.16199999999999992,0
12,0.2999999999999998,-0.1499999999999999,1
12,0.2999999999999998,-0.138,2
12,0.2999999999999998,-0.1260000000000001,0
12,0.2999999999999998,-0.1140000000000001,0
12,0.2999999999999998,-0.10200000000000009,1
12,0.2999999999999998,-0.09000000000000008,4
12,0.2999999999999998,-0.07800000000000007,4
12,0.2999999999999998,-0.06600000000000006,3
12,0.2999999999999998,-0.05400000000000005,3
12,0.2999999999999998,-0.04200000000000004,5
12,0.2999999999999998,-0.030000000000000027,7
12,0.2999999999999998,-0.018000000000000016,13
12,0.2999999999999998,-0.006000000000000005,14
12,0.2999999999999998,0.006000000000000005,14
12,0.2999999999999998,0.018000000000000016,15
12,0.2999999999999998,0.030000000000000027,18
12,0.2999999999999998,0.04200000000000004,23
12,0.2999999999999998,0.05400000000000005,35
12,0.2999999999999998,0.06600000000000006,37
12,0.2999999999999998,0.07800000000000007,38
12,0.2999999999999998,0.09000000000000008,52
12,0.2999999999999998,0.10200000000000009,59
12,0.2999999999999998,0.11399999999999999,85
12,0.2999999999999998,0.1259999999999999,113
12,0.2999999999999998,0.1379999999999999,132
12,0.2999999999999998,0.1499999999999999,180
12,0.2999999999999998,0.16199999999999992,166
12,0.2999999999999998,0.17399999999999993,221
12,0.2999999999999998,0.18599999999999994,242
12,0.2999999999999998,0.19799999999999995,318
12,0.2999999999999998,0.20999999999999996,343
12,0.2999999999999998,0.22199999999999998,365
12,0.2999999999999998,0.23399999999999999,469
12,0.2999999999999998,0.246,514
12,0.2999999999999998,0.258,571
12,0.2999999999999998,0.27,659
12,0.2999999999999998,0.28200000000000003,773
12,0.2999999999999998,0.29400000000000004,879
12,0.2999999999999998,0.30600000000000005,960
12,0.2999999999999998,0.31800000000000006,1101
12,0.2999999999999998,0.33000000000000007,1195
12,0.2999999999999998,0.3420000000000001,1366
12,0.2999999999999998,0.3540000000000001,1528
12,0.2999999999999998,0.3660000000000001,1656
12,0.2999999999999998,0.3780000000000001,1777
12,0.2999999999999998,0.3900000000000001,1964
12,0.2999999999999998,0.40200000000000014,2078
12,0.2999999999999998,0.41400000000000015,2328
12,0.2999999999999998,0.42600000000000016,2435
12,0.2999999999999998,0.43800000000000017,2541
12,0.2999999999999998,0.4500000000000002,2727
12,0.2999999999999998,0.4620000000000002,2909
12,0.2999999999999998,0.4740000000000002,2902
12,0.2999999999999998,0.4860000000000002,3065
12,0.2999999999999998,0.4980000000000002,3113
12,0.2999999999999998,0.51,3115
12,0.2999999999999998,0.5219999999999998,3370
12,0.2999999999999998,0.5339999999999998,3329
12,0.2999999999999998,0.5459999999999998,3221
12,0.2999999999999998,0.5579999999999998,3212
12,0.2999999999999998,0.5699999999999998,3187
12,0.2999999999999998,0.5819999999999999,3109
12,0.2999999999999998,0.5939999999999999,2990
12,0.2999999999999998,0.6059999999999999,2936
12,0.2999999999999998,0.6179999999999999,2786
12,0.2999999999999998,0.6299999999999999,2582
12,0.2999999999999998,0.6419999999999999,2475
12,0.2999999999999998,0.6539999999999999,2276
12,0.2999999999999998,0.6659999999999999,2129
12,0.2999999999999998,0.6779999999999999,1898
12,0.2999999999999998,0.69,1697
12,0.2999999999999998,0.702,1489
12,0.2999999999999998,0.714,1299
12,0.2999999999999998,0.726,1154
12,0.2999999999999998,0.738,1106
12,0.2999999999999998,0.75,917
12,0.2999999999999998,0.762,757
12,0.2999999999999998,0.774,591
12,0.2999999999999998,0.786,512
12,0.2999999999999998,0.798,415
12,0.2999999999999998,0.81,338
12,0.2999999999999998,0.8220000000000001,258
12,0.2999999999999998,0.8340000000000001,206
12,0.2999999999999998,0.8460000000000001,163
12,0.2999999999999998,0.8580000000000001,130
12,0.2999999999999998,0.8700000000000001,103
12,0.2999999999999998,0.8820000000000001,63
12,0.2999999999999998,0.8940000000000001,41
12,0.2999999999999998,0.9060000000000001,31
12,0.2999999999999998,0.9180000000000001,27
12,0.2999999999999998,0.9300000000000002,14
12,0.2999999999999998,0.9420000000000002,16
12,0.2999999999999998,0.9540000000000002,10
12,0.2999999999999998,0.9660000000000002,4
12,0.2999999999999998,0.9780000000000002,6
12,0.2999999999999998,0.9900000000000002,4
12,0.2999999999999998,1.0020000000000002,6
12,0.2999999999999998,1.014,1
12,0.2999999999999998,1.0259999999999998,1
12,0.2999999999999998,1.0379999999999998,1
12,0.2999999999999998,1.0499999999999998,0
12,0.2999999999999998,1.0619999999999998,0
12,0.2999999999999998,1.0739999999999998,0
12,0.2999999999999998,1.0859999999999999,0
12,0.2999999999999998,1.0979999999999999,0
12,0.2999999999999998,1.1099999999999999,0
12,0.2999999999999998,1.1219999999999999,0
12,0.2999999999999998,1.134,0
12,0.2999999999999998,1.146,0
12,0.2999999999999998,1.158,0
12,0.2999999999999998,1.17,0
12,0.2999999999999998,1.182,0
12,0.2999999999999998,1.194,0
12,0.2999999999999998,1.206,0
12,0.2999999999999998,1.218,0
12,0.2999999999999998,1.23,0
12,0.2999999999999998,1.242,0
12,0.2999999999999998,1.254,0
12,0.2999999999999998,1.266,0
12,0.2999999999999998,1.278,0
12,0.2999999999999998,1.29,0
12,0.2999999999999998,1.302,0
12,0.2999999999999998,1.314,0
12,0.2999999999999998,1.326,0
12,0.2999999999999998,1.338,0
12,0.2999999999999998,1.35,0
12,0.2999999999999998,1.362,0
12,0.2999999999999998,1.374,0
12,0.2999999999999998,1.3860000000000001,0
12,0.2999999999999998,1.3980000000000001,0
12,0.2999999999999998,1.4100000000000001,0
12,0.2999999999999998,1.4220000000000002,0
12,0.2999999999999998,1.4340000000000002,0
12,0.2999999999999998,1.4460000000000002,0
12,0.2999999999999998,1.4580000000000002,0
12,0.2999999999999998,1.4700000000000002,0
12,0.2999999999999998,1.4820000000000002,0
12,0.2999999999999998,1.4940000000000002,0
12,0.2999999999999998,1.5060000000000002,0
12,0.2999999999999998,1.5180000000000002,0
12,0.2999999999999998,1.53,0
12,0.2999999999999998,1.5419999999999998,0
12,0.2999999999999998,1.5539999999999998,0
12,0.2999999999999998,1.5659999999999998,0
12,0.2999999999999998,1.5779999999999998,0
12,0.2999999999999998,1.5899999999999999,0
12,0.2999999999999998,1.6019999999999999,0
12,0.2999999999999998,1.6139999999999999,0
12,0.2999999999999998,1.626,0
12,0.2999999999999998,1.638,0
12,0.2999999999999998,1.65,0
12,0.2999999999999998,1.662,0
12,0.2999999999999998,1.674,0
12,0.2999999999999998,1.686,0
12,0.2999999999999998,1.698,0
12,0.2999999999999998,1.71,0
12,0.2999999999999998,1.722,0
12,0.2999999999999998,1.734,0
12,0.2999999999999998,1.746,0
12,0.2999999999999998,1.758,0
12,0.2999999999999998,1.77,0
12,0.2999999999999998,1.782,0
12,0.2999999999999998,1.794,0
13,0.44999999999999996,-1.794,0
13,0.44999999999999996,-1.782,0
13,0.44999999999999996,-1.77,0
13,0.44999999999999996,-1.758,0
13,0.44999999999999996,-1.746,0
13,0.44999999999999996,-1.734,0
13,0.44999999999999996,-1.722,0
13,0.44999999999999996,-1.71,0
13,0.44999999999999996,-1.698,0
13,0.44999999999999996,-1.686,0
13,0.44999999999999996,-1.6740000000000002,0
13,0.44999999999999996,-1.6620000000000001,0
13,0.44999999999999996,-1.6500000000000001,0
13,0.44999999999999996,-1.6380000000000001,0
13,0.44999999999999996,-1.6260000000000001,0
13,0.44999999999999996,-1.614,0
13,0.44999999999999996,-1.602,0
13,0.44999999999999996,-1.59,0
13,0.44999999999999996,-1.578,0
13,0.44999999999999996,-1.566,0
13,0.44999999999999996,-1.554,0
13,0.44999999999999996,-1.542,0
13,0.44999999999999996,-1.53,0
13,0.44999999999999996,-1.518,0
13,0.44999999999999996,-1.506,0
13,0.44999999999999996,-1.494,0
13,0.44999999999999996,-1.482,0
13,0.44999999999999996,-1.47,0
13,0.44999999999999996,-1.458,0
13,0.44999999999999996,-1.446,0
13,0.44999999999999996,-1.434,0
13,0.44999999999999996,-1.422,0
13,0.44999999999999996,-1.41,0
13,0.44999999999999996,-1.398,0
13,0.44999999999999996,-1.3860000000000001,0
13,0.44999999999999996,-1.374,0
13,0.44999999999999996,-1.362,0
13,0.44999999999999996,-1.35,0
13,0.44999999999999996,-1.338,0
13,0.44999999999999996,-1.326,0
13,0.44999999999999996,-1.314,0
13,0.44999999999999996,-1.302,0
13,0.44999999999999996,-1.29,0
13,0.44999999999999996,-1.278,0
13,0.44999999999999996,-1.266,0
13,0.44999999999999996,-1.254,0
13,0.44999999999999996,-1.242,0
13,0.44999999999999996,-1.23,0
13,0.44999999999999996,-1.218,0
13,0.44999999999999996,-1.2060000000000002,0
13,0.44999999999999996,-1.1940000000000002,0
13,0.44999999999999996,-1.1820000000000002,0
13,0.44999999999999996,-1.1700000000000002,0
13,0.44999999999999996,-1.1580000000000001,0
13,0.44999999999999996,-1.1460000000000001,0
13,0.44999999999999996,-1.1340000000000001,0
13,0.44999999999999996,-1.122,0
13,0.44999999999999996,-1.11,0
13,0.44999999999999996,-1.098,0
13,0.44999999999999996,-1.086,0
13,0.44999999999999996,-1.074,0
13,0.44999999999999996,-1.062,0
13,0.44999999999999996,-1.05,0
13,0.44999999999999996,-1.038,0
13,0.44999999999999996,-1.026,0
13,0.44999999999999996,-1.014,0
13,0.44999999999999996,-1.002,0
13,0.44999999999999996,-0.99,0
13,0.44999999999999996,-0.978,0
13,0.44999999999999996,-0.966,0
13,0.44999999999999996,-0.9540000000000001,0
13,0.44999999999999996,-0.9420000000000001,0
13,0.44999999999999996,-0.93,0
13,0.44999999999999996,-0.918,0
13,0.44999999999999996,-0.906,0
13,0.44999999999999996,-0.894,0
13,0.44999999999999996,-0.882,0
13,0.44999999999999996,-0.87,0
13,0.44999999999999996,-0.858,0
13,0.44999999999999996,-0.8460000000000001,0
13,0.44999999999999996,-0.8340000000000001,0
13,0.44999999999999996,-0.8220000000000001,0
13,0.44999999999999996,-0.81,0
13,0.44999999999999996,-0.798,0
13,0.44999999999999996,-0.786,0
13,0.44999999999999996,-0.774,0
13,0.44999999999999996,-0.762,0
13,0.44999999999999996,-0.75,0
13,0.44999999999999996,-0.738,0
13,0.44999999999999996,-0.726,0
13,0.44999999999999996,-0.714,0
13,0.44999999999999996,-0.702,0
13,0.44999999999999996,-0.69,0
13,0.44999999999999996,-0.6779999999999999,0
13,0.44999999999999996,-0.6659999999999999,0
13,0.44999999999999996,-0.6539999999999999,0
13,0.44999999999999996,-0.642,0
13,0.44999999999999996,-0.6300000000000001,0
13,0.44999999999999996,-0.6180000000000001,0
13,0.44999999999999996,-0.6060000000000001,0
13,0.44999999999999996,-0.5940000000000001,0
13,0.44999999999999996,-0.5820000000000001,0
13,0.44999999999999996,-0.5700000000000001,0
13,0.44999999999999996,-0.558,0
13,0.44999999999999996,-0.546,0
13,0.44999999999999996,-0.534,0
13,0.44999999999999996,-0.522,0
13,0.44999999999999996,-0.51,0
13,0.44999999999999996,-0.498,0
13,0.44999999999999996,-0.486,0
13,0.44999999999999996,-0.474,0
13,0.44999999999999996,-0.46199999999999997,0
13,0.44999999999999996,-0.44999999999999996,0
13,0.44999999999999996,-0.43799999999999994,0
13,0.44999999999999996,-0.42599999999999993,0
13,0.44999999999999996,-0.4139999999999999,0
13,0.44999999999999996,-0.4019999999999999,0
13,0.44999999999999996,-0.39,0
13,0.44999999999999996,-0.3780000000000001,0
13,0.44999999999999996,-0.3660000000000001,0
13,0.44999999999999996,-0.3540000000000001,0
13,0.44999999999999996,-0.3420000000000001,0
13,0.44999999999999996,-0.33000000000000007,0
13,0.44999999999999996,-0.31800000000000006,0
13,0.44999999999999996,-0.30600000000000005,0
13,0.44999999999999996,-0.29400000000000004,0
13,0.44999999999999996,-0.28200000000000003,0
13,0.44999999999999996,-0.27,0
13,0.44999999999999996,-0.258,0
13,0.44999999999999996,-0.246,0
13,0.44999999999999996,-0.23399999999999999,0
13,0.44999999999999996,-0.22199999999999998,0
13,0.44999999999999996,-0.20999999999999996,0
13,0.44999999999999996,-0.19799999999999995,0
13,0.44999999999999996,-0.18599999999999994,0
13,0.44999999999999996,-0.17399999999999993,0
13,0.44999999999999996,-0.16199999999999992,0
13,0.44999999999999996,-0.1499999999999999,0
13,0.44999999999999996,-0.138,0
13,0.44999999999999996,-0.1260000000000001,0
13,0.44999999999999996,-0.1140000000000001,0
13,0.44999999999999996,-0.10200000000000009,0
13,0.44999999999999996,-0.09000000000000008,0
13,0.44999999999999996,-0.07800000000000007,0
13,0.44999999999999996,-0.06600000000000006,0
13,0.44999999999999996,-0.05400000000000005,0
13,0.44999999999999996,-0.04200000000000004,0
13,0.44999999999999996,-0.030000000000000027,0
13,0.44999999999999996,-0.018000000000000016,0
13,0.44999999999999996,-0.006000000000000005,0
13,0.44999999999999996,0.006000000000000005,0
13,0.44999999999999996,0.018000000000000016,0
13,0.44999999999999996,0.030000000000000027,0
13,0.44999999999999996,0.04200000000000004,0
13,0.44999999999999996,0.05400000000000005,1
13,0.44999999999999996,0.06600000000000006,1
